order_id,order_date,channel,campaign,customer_type,device,region,product_name,category,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,net_revenue,cogs,shipping_cost,payment_fees,refund_amount,is_refunded
ORD100133,2025-09-17,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,20.63,0.0,8.81,133.18,61.0,8.52,4.16,0.0,False
ORD100134,2025-09-17,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Northeast,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,6.99,82.99,22.8,8.62,2.71,0.0,False
ORD100135,2025-09-18,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,2.46,6.95,0.0,26.49,6.6,8.72,1.07,0.0,False
ORD100136,2025-09-18,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,South,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,7.73,103.73,24.0,6.97,3.31,0.0,False
ORD100137,2025-09-18,Meta Ads,Retargeting - Engaged 30d,Returning,Mobile,South,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,0.0,54.95,14.4,8.14,1.89,0.0,False
ORD100138,2025-09-18,Direct,(direct),Returning,Mobile,Midwest,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,4.58,75.53,19.2,7.98,2.49,0.0,False
ORD100139,2025-09-18,Google Ads,Shopping - Bestsellers,New,Desktop,Northeast,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,8.33,104.33,24.0,8.85,3.33,0.0,False
ORD100140,2025-09-18,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Midwest,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,0.0,0.0,10.9,136.9,31.5,9.15,4.27,0.0,False
ORD100141,2025-09-18,Email/SMS,Flow - Welcome Series,Returning,Desktop,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.75,48.7,11.4,6.95,1.71,0.0,False
ORD100142,2025-09-18,Google Ads,PMax - Skincare Prospecting,New,Desktop,West,Retinol Renewal Serum,Serums,4,56.0,224.0,0.0,0.0,0.0,224.0,62.72,7.02,6.8,0.0,False
ORD100143,2025-09-18,Google Ads,Search - Brand,New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.92,1.89,0.0,False
ORD100144,2025-09-18,Google Ads,Search - Brand,New,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.08,1.49,0.0,False
ORD100145,2025-09-18,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.73,33.68,7.2,6.65,1.28,0.0,False
ORD100146,2025-09-18,Direct,(direct),New,Desktop,South,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,3.38,42.330000000000005,9.6,7.84,1.53,0.0,False
ORD100147,2025-09-18,Direct,(direct),New,Mobile,Midwest,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.89,37.84,8.4,8.02,1.4,0.0,False
ORD100148,2025-09-18,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.75,1.6,0.0,False
ORD100149,2025-09-18,Meta Ads,Retargeting - Cart Abandon,New,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.99,1.43,0.0,False
ORD100150,2025-09-18,Direct,(direct),New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,10.78,6.95,0.0,72.17,22.8,7.86,2.39,0.0,False
ORD100151,2025-09-18,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.66,6.95,2.2,30.49,7.2,8.87,1.18,0.0,False
ORD100152,2025-09-18,Organic Search,(organic),New,Mobile,Midwest,Retinol Renewal Serum,Serums,2,56.0,112.0,21.13,0.0,0.0,90.87,31.36,8.4,2.94,0.0,False
ORD100153,2025-09-18,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,Midwest,Glow Ritual Bundle (5-Piece),Bundles & Sets,3,145.0,435.0,0.0,0.0,0.0,435.0,183.0,8.68,12.92,0.0,False
ORD100154,2025-09-18,Direct,(direct),New,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,4,145.0,580.0,0.0,0.0,44.6,624.6,244.0,7.44,18.41,0.0,False
ORD100155,2025-09-18,Google Ads,PMax - Skincare Prospecting,New,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,8.74,6.95,3.95,50.160000000000004,12.0,7.79,1.75,0.0,False
ORD100156,2025-09-18,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,4.36,6.95,0.0,26.59,7.2,6.81,1.07,0.0,False
ORD100157,2025-09-18,Organic Social,(organic social),New,Desktop,West,Clarify Foaming Cleanser,Cleansers,4,22.0,88.0,0.0,0.0,7.16,95.16,26.4,6.8,3.06,0.0,False
ORD100158,2025-09-18,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,West,Retinol Renewal Serum,Serums,1,56.0,56.0,5.27,6.95,4.19,61.870000000000005,15.68,7.92,2.09,0.0,False
ORD100159,2025-09-18,Organic Search,(organic),Returning,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,3.58,52.53,10.5,6.99,1.82,0.0,False
ORD100160,2025-09-18,Google Ads,Search - Nonbrand Skincare,Returning,Mobile,West,The Essentials Bundle,Bundles & Sets,3,98.0,294.0,50.44,0.0,0.0,243.56,114.0,8.44,7.36,0.0,False
ORD100161,2025-09-18,Direct,(direct),New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,9.45,6.95,0.0,53.5,15.68,7.55,1.85,0.0,False
ORD100162,2025-09-18,Google Ads,PMax - Skincare Prospecting,New,Desktop,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.79,1.14,0.0,False
ORD100163,2025-09-18,Direct,(direct),New,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,5.74,103.74,38.0,9.37,3.31,0.0,False
ORD100164,2025-09-18,Google Ads,PMax - Skincare Prospecting,New,Desktop,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,8.94,104.94,24.0,8.19,3.34,0.0,False
ORD100165,2025-09-18,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Northeast,Overnight Repair Cream,Moisturizers,1,52.0,52.0,4.45,6.95,4.14,58.64,16.64,8.68,2.0,0.0,False
ORD100166,2025-09-18,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.19,59.14,12.0,8.12,2.02,0.0,False
ORD100167,2025-09-18,Google Ads,Shopping - Bestsellers,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,3,32.0,96.0,0.0,0.0,8.3,104.3,28.8,8.03,3.32,0.0,False
ORD100168,2025-09-18,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.43,1.14,0.0,False
ORD100169,2025-09-18,Unattributed,(not set),New,Mobile,West,Gentle Hydra Cleanser,Cleansers,3,24.0,72.0,0.0,6.95,5.68,84.63,21.6,7.51,2.75,0.0,False
ORD100170,2025-09-19,Direct,(direct),Returning,Mobile,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.56,3.08,0.0,False
ORD100171,2025-09-19,Google Ads,Search - Nonbrand Skincare,New,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.42,31.369999999999997,6.6,8.11,1.21,0.0,False
ORD100172,2025-09-19,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.61,6.95,2.47,30.81,7.2,8.39,1.19,0.0,False
ORD100173,2025-09-19,Unattributed,(not set),Returning,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,6.86,1.14,14.48,True
ORD100174,2025-09-19,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,1.7,30.65,6.6,7.18,1.19,30.65,True
ORD100175,2025-09-19,Direct,(direct),Returning,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,6.08,77.03,19.2,8.69,2.53,0.0,False
ORD100176,2025-09-19,Email/SMS,Flow - Post Purchase Winback,Returning,Tablet,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,4.14,6.95,0.0,26.81,7.2,8.5,1.08,0.0,False
ORD100177,2025-09-19,Google Ads,PMax - Skincare Prospecting,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.99,59.940000000000005,12.0,8.66,2.04,0.0,False
ORD100178,2025-09-19,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,5.9,68.85000000000001,15.68,8.15,2.3,0.0,False
ORD100179,2025-09-19,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.18,44.13,10.88,9.66,1.58,0.0,False
ORD100180,2025-09-19,Organic Social,(organic social),New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,9.24,6.95,3.11,48.82,12.0,8.69,1.72,0.0,False
ORD100181,2025-09-19,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Northeast,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,5.0,89.0,21.0,9.64,2.88,0.0,False
ORD100182,2025-09-19,Google Ads,Shopping - Bestsellers,New,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.84,37.790000000000006,8.4,6.63,1.4,0.0,False
ORD100183,2025-09-19,Email/SMS,Flow - Abandoned Cart,New,Desktop,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,2.23,6.95,1.86,28.58,6.6,8.39,1.13,0.0,False
ORD100184,2025-09-19,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,South,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,8.08,2.74,0.0,False
ORD100185,2025-09-19,Email/SMS,Campaign - Monthly Newsletter,Returning,Tablet,Midwest,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,21.38,0.0,0.0,123.62,61.0,7.65,3.88,0.0,False
ORD100186,2025-09-19,Organic Search,(organic),Returning,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,6.57,2.36,0.0,False
ORD100187,2025-09-19,Google Ads,Search - Brand,New,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,1.93,30.88,6.6,8.93,1.2,0.0,False
ORD100188,2025-09-19,Google Ads,Search - Brand,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,5.36,6.95,0.0,33.59,9.6,8.4,1.27,0.0,False
ORD100189,2025-09-19,Google Ads,PMax - Skincare Prospecting,New,Mobile,Midwest,Clay Detox Mask,Masks,4,28.0,112.0,14.13,0.0,6.51,104.38000000000001,33.6,7.76,3.33,0.0,False
ORD100190,2025-09-19,Direct,(direct),New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,3.96,66.91,15.68,8.47,2.24,0.0,False
ORD100191,2025-09-19,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Overnight Repair Cream,Moisturizers,2,52.0,104.0,0.0,0.0,6.43,110.43,33.28,8.04,3.5,0.0,False
ORD100192,2025-09-19,Organic Search,(organic),New,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,2.95,6.95,2.92,40.92,10.88,9.51,1.49,0.0,False
ORD100193,2025-09-19,Google Ads,PMax - Skincare Prospecting,New,Tablet,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.27,1.49,0.0,False
ORD100194,2025-09-19,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.2,1.89,0.0,False
ORD100195,2025-09-19,Meta Ads,Prospecting - Broad,Returning,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.63,33.58,7.2,8.87,1.27,0.0,False
ORD100196,2025-09-19,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,13.76,0.0,0.0,131.24,61.0,8.01,4.11,0.0,False
ORD100197,2025-09-19,Meta Ads,Prospecting - Broad,Returning,Desktop,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.16,1.89,0.0,False
ORD100198,2025-09-19,Meta Ads,Prospecting - Broad,New,Mobile,South,Gentle Hydra Cleanser,Cleansers,4,24.0,96.0,16.5,0.0,0.0,79.5,28.8,7.09,2.61,0.0,False
ORD100199,2025-09-19,Organic Search,(organic),Returning,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,0.0,74.95,21.76,7.14,2.47,0.0,False
ORD100200,2025-09-19,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.06,31.009999999999998,6.6,8.54,1.2,0.0,False
ORD100201,2025-09-19,Organic Search,(organic),New,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.42,48.370000000000005,11.4,7.6,1.7,0.0,False
ORD100202,2025-09-19,Organic Search,(organic),New,Mobile,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.67,44.620000000000005,10.88,8.08,1.59,0.0,False
ORD100203,2025-09-19,Meta Ads,Retargeting - Engaged 30d,New,Mobile,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,9.08,0.0,0.0,88.92,38.0,7.58,2.88,0.0,False
ORD100204,2025-09-19,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,4,24.0,96.0,0.0,0.0,0.0,96.0,28.8,8.84,3.08,0.0,False
ORD100205,2025-09-19,Meta Ads,Retargeting - Cart Abandon,New,Tablet,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.67,1.89,0.0,False
ORD100206,2025-09-19,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,4.96,6.95,2.79,38.78,10.88,6.93,1.42,0.0,False
ORD100207,2025-09-20,Google Ads,Search - Brand,Returning,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,4.19,49.14,11.4,9.18,1.73,0.0,False
ORD100208,2025-09-20,Meta Ads,Retargeting - Engaged 30d,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.65,1.89,0.0,False
ORD100209,2025-09-20,Google Ads,Shopping - Bestsellers,New,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,7.21,105.21,38.0,7.45,3.35,105.21,True
ORD100210,2025-09-20,Google Ads,Shopping - Bestsellers,New,Mobile,West,Overnight Repair Cream,Moisturizers,3,52.0,156.0,0.0,0.0,0.0,156.0,49.92,8.0,4.82,0.0,False
ORD100211,2025-09-20,Meta Ads,Retargeting - Engaged 30d,Returning,Mobile,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,2.74,6.95,2.36,40.57,10.88,8.29,1.48,0.0,False
ORD100212,2025-09-20,Google Ads,PMax - Skincare Prospecting,Returning,Desktop,Northeast,Vitamin C Brightening Serum,Serums,4,48.0,192.0,24.73,0.0,0.0,167.27,48.0,9.69,5.15,0.0,False
ORD100213,2025-09-20,Organic Social,(organic social),New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.2,1.6,0.0,False
ORD100214,2025-09-20,Direct,(direct),Returning,Mobile,Northeast,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,9.55,2.13,0.0,False
ORD100215,2025-09-20,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,6.7,6.95,0.0,48.25,12.0,8.68,1.7,0.0,False
ORD100216,2025-09-20,Meta Ads,Prospecting - Broad,New,Mobile,Midwest,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.98,1.43,0.0,False
ORD100217,2025-09-20,Meta Ads,Prospecting - Broad,Returning,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,5.82,80.77000000000001,21.76,8.35,2.64,0.0,False
ORD100218,2025-09-20,Direct,(direct),Returning,Mobile,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,4.29,59.24,12.0,9.19,2.02,0.0,False
ORD100219,2025-09-20,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,7.58,2.74,0.0,False
ORD100220,2025-09-20,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,West,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,5.31,64.26,16.64,8.4,2.16,0.0,False
ORD100221,2025-09-20,Organic Social,(organic social),New,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.68,2.13,0.0,False
ORD100222,2025-09-20,Email/SMS,Flow - Welcome Series,Returning,Mobile,Midwest,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.68,4.5,0.0,False
ORD100223,2025-09-20,Direct,(direct),Returning,Desktop,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.14,1.49,0.0,False
ORD100224,2025-09-20,Direct,(direct),New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.42,48.370000000000005,11.4,7.42,1.7,0.0,False
ORD100225,2025-09-20,Direct,(direct),New,Mobile,Midwest,Retinol Renewal Serum,Serums,2,56.0,112.0,11.47,0.0,6.44,106.97,31.36,8.39,3.4,0.0,False
ORD100226,2025-09-20,Direct,(direct),New,Desktop,Northeast,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,9.11,2.01,0.0,False
ORD100227,2025-09-20,Email/SMS,Flow - Welcome Series,New,Mobile,Midwest,Bright Eyes Depuffing Cream,Eye Care,3,34.0,102.0,0.0,0.0,8.69,110.69,32.64,9.17,3.51,0.0,False
ORD100228,2025-09-20,Meta Ads,Prospecting - Broad,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,6.93,1.2,0.0,False
ORD100229,2025-09-20,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,4,32.0,128.0,0.0,0.0,10.52,138.52,38.4,8.15,4.32,0.0,False
ORD100230,2025-09-20,Meta Ads,Retargeting - Engaged 30d,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.12,58.07,12.0,6.87,1.98,0.0,False
ORD100231,2025-09-20,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,Midwest,Retinol Renewal Serum,Serums,4,56.0,224.0,0.0,0.0,20.88,244.88,62.72,8.76,7.4,0.0,False
ORD100232,2025-09-20,Meta Ads,Retargeting - Engaged 30d,New,Desktop,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.87,1.72,0.0,False
ORD100233,2025-09-20,Meta Ads,Retargeting - Engaged 30d,New,Desktop,South,Retinol Renewal Serum,Serums,1,56.0,56.0,8.43,6.95,4.67,59.190000000000005,15.68,7.37,2.02,0.0,False
ORD100234,2025-09-20,Organic Social,(organic social),New,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.9,3.14,0.0,False
ORD100235,2025-09-20,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,3,38.0,114.0,17.62,0.0,6.26,102.64,34.2,7.82,3.28,0.0,False
ORD100236,2025-09-20,Google Ads,Search - Nonbrand Skincare,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,1.73,32.68,7.2,7.6,1.25,0.0,False
ORD100237,2025-09-20,Meta Ads,Retargeting - Cart Abandon,New,Tablet,Midwest,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,7.81,4.71,0.0,False
ORD100238,2025-09-20,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,17.77,0.0,0.0,134.23,45.6,8.54,4.19,0.0,False
ORD100239,2025-09-20,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,3.36,6.95,2.59,34.18,8.4,7.81,1.29,34.18,True
ORD100240,2025-09-20,Direct,(direct),Returning,Desktop,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,4.44,80.44,22.8,7.84,2.63,0.0,False
ORD100241,2025-09-20,Meta Ads,Prospecting - Broad,Returning,Desktop,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.0,1.89,0.0,False
ORD100242,2025-09-20,Google Ads,Search - Brand,Returning,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,5.27,6.95,0.0,49.68000000000001,12.0,8.73,1.74,0.0,False
ORD100243,2025-09-20,Meta Ads,Retargeting - Engaged 30d,New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,4.15,49.1,11.4,7.8,1.72,0.0,False
ORD100244,2025-09-20,Organic Search,(organic),New,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,5.8,6.95,2.25,41.400000000000006,11.4,7.93,1.5,0.0,False
ORD100245,2025-09-20,Organic Social,(organic social),New,Desktop,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.61,53.56,10.5,8.21,1.85,0.0,False
ORD100246,2025-09-21,Meta Ads,Retargeting - Cart Abandon,New,Desktop,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,2.87,6.95,3.27,39.35,9.6,8.0,1.44,0.0,False
ORD100247,2025-09-21,Organic Search,(organic),New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.98,1.89,0.0,False
ORD100248,2025-09-21,Meta Ads,Retargeting - Engaged 30d,New,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.36,1.43,0.0,False
ORD100249,2025-09-21,Meta Ads,Retargeting - Engaged 30d,New,Desktop,South,The Essentials Bundle,Bundles & Sets,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,8.4,5.98,0.0,False
ORD100250,2025-09-21,Google Ads,Search - Brand,Returning,Mobile,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,7.89,2.5,0.0,False
ORD100251,2025-09-21,Organic Search,(organic),New,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.95,37.900000000000006,8.4,7.32,1.4,0.0,False
ORD100252,2025-09-21,Organic Search,(organic),Returning,Desktop,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.27,58.220000000000006,12.0,7.93,1.99,0.0,False
ORD100253,2025-09-21,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,0.0,0.0,0.0,126.0,31.5,8.33,3.95,0.0,False
ORD100254,2025-09-21,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.02,3.14,0.0,False
ORD100255,2025-09-21,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,South,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.8,3.08,0.0,False
ORD100256,2025-09-21,Meta Ads,Retargeting - Cart Abandon,New,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,6.09,6.95,0.0,42.86,10.5,7.16,1.54,0.0,False
ORD100257,2025-09-21,Email/SMS,Campaign - Monthly Newsletter,Returning,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,11.09,6.95,3.71,63.57,19.2,7.25,2.14,0.0,False
ORD100258,2025-09-21,Organic Search,(organic),Returning,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,5.13,6.95,3.95,69.77,19.2,7.7,2.32,0.0,False
ORD100259,2025-09-21,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Northeast,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,9.0,3.14,0.0,False
ORD100260,2025-09-21,Organic Search,(organic),New,Tablet,Midwest,Mineral Sunscreen SPF 40,Sunscreen,4,32.0,128.0,0.0,0.0,0.0,128.0,38.4,7.48,4.01,0.0,False
ORD100261,2025-09-21,Email/SMS,Flow - Post Purchase Winback,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.06,33.01,7.2,8.23,1.26,0.0,False
ORD100262,2025-09-21,Organic Search,(organic),New,Desktop,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,7.29,6.95,0.0,37.660000000000004,11.4,8.42,1.39,0.0,False
ORD100263,2025-09-21,Direct,(direct),Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,2.93,6.95,0.0,28.02,7.2,7.9,1.11,0.0,False
ORD100264,2025-09-21,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,5.3,6.95,4.34,53.99000000000001,12.0,7.89,1.87,0.0,False
