order_id,transaction_id,order_date,customer_id,is_new_customer,channel,campaign,device,region,product_id,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,gross_revenue,cogs,shipping_cost,payment_fee
ORD100146,ORD100146,2025-09-18,CUST000097,True,Direct,(direct),Desktop,South,SKU008,1,32.0,32.0,0.0,6.95,3.38,42.33,9.6,7.84,1.53
ORD100147,ORD100147,2025-09-18,CUST000098,True,Direct,(direct),Mobile,Midwest,SKU010,1,28.0,28.0,0.0,6.95,2.89,37.84,8.4,8.02,1.4
ORD100148,ORD100148,2025-09-18,CUST000099,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,Midwest,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.75,1.6
ORD100149,ORD100149,2025-09-18,CUST000100,True,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.99,1.43
ORD100150,ORD100150,2025-09-18,CUST000101,True,Direct,(direct),Mobile,South,SKU006,2,38.0,76.0,10.78,6.95,0.0,82.95,22.8,7.86,2.39
ORD100151,ORD100151,2025-09-18,CUST000052,False,Email/SMS,Flow - Abandoned Cart,Desktop,Midwest,SKU001,1,24.0,24.0,2.66,6.95,2.2,33.15,7.2,8.87,1.18
ORD100152,ORD100152,2025-09-18,CUST000102,True,Organic Search,(organic),Mobile,Midwest,SKU004,2,56.0,112.0,21.13,0.0,0.0,112.0,31.36,8.4,2.94
ORD100153,ORD100153,2025-09-18,CUST000103,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU012,3,145.0,435.0,0.0,0.0,0.0,435.0,183.0,8.68,12.92
ORD100154,ORD100154,2025-09-18,CUST000104,True,Direct,(direct),Mobile,South,SKU012,4,145.0,580.0,0.0,0.0,44.6,624.6,244.0,7.44,18.41
ORD100155,ORD100155,2025-09-18,CUST000105,True,Google Ads,PMax - Skincare Prospecting,Desktop,South,SKU003,1,48.0,48.0,8.74,6.95,3.95,58.9,12.0,7.79,1.75
ORD100156,ORD100156,2025-09-18,CUST000106,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU001,1,24.0,24.0,4.36,6.95,0.0,30.95,7.2,6.81,1.07
ORD100157,ORD100157,2025-09-18,CUST000107,True,Organic Social,(organic social),Desktop,West,SKU002,4,22.0,88.0,0.0,0.0,7.16,95.16,26.4,6.8,3.06
ORD100158,ORD100158,2025-09-18,CUST000094,False,Email/SMS,Flow - Abandoned Cart,Desktop,West,SKU004,1,56.0,56.0,5.27,6.95,4.19,67.14,15.68,7.92,2.09
ORD100159,ORD100159,2025-09-18,CUST000056,False,Organic Search,(organic),Mobile,South,SKU005,1,42.0,42.0,0.0,6.95,3.58,52.53,10.5,6.99,1.82
ORD100160,ORD100160,2025-09-18,CUST000087,False,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU011,3,98.0,294.0,50.44,0.0,0.0,294.0,114.0,8.44,7.36
ORD100161,ORD100161,2025-09-18,CUST000108,True,Direct,(direct),Mobile,Midwest,SKU004,1,56.0,56.0,9.45,6.95,0.0,62.95,15.68,7.55,1.85
ORD100162,ORD100162,2025-09-18,CUST000109,True,Google Ads,PMax - Skincare Prospecting,Desktop,South,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.79,1.14
ORD100163,ORD100163,2025-09-18,CUST000110,True,Direct,(direct),Mobile,Midwest,SKU011,1,98.0,98.0,0.0,0.0,5.74,103.74,38.0,9.37,3.31
ORD100164,ORD100164,2025-09-18,CUST000111,True,Google Ads,PMax - Skincare Prospecting,Desktop,West,SKU003,2,48.0,96.0,0.0,0.0,8.94,104.94,24.0,8.19,3.34
ORD100165,ORD100165,2025-09-18,CUST000077,False,Email/SMS,Flow - Abandoned Cart,Mobile,Northeast,SKU007,1,52.0,52.0,4.45,6.95,4.14,63.09,16.64,8.68,2.0
ORD100166,ORD100166,2025-09-18,CUST000112,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,4.19,59.14,12.0,8.12,2.02
ORD100167,ORD100167,2025-09-18,CUST000113,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU008,3,32.0,96.0,0.0,0.0,8.3,104.3,28.8,8.03,3.32
ORD100168,ORD100168,2025-09-18,CUST000003,False,Email/SMS,Flow - Abandoned Cart,Desktop,Midwest,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.43,1.14
ORD100169,ORD100169,2025-09-18,CUST000114,True,Unattributed,(not set),Mobile,West,SKU001,3,24.0,72.0,0.0,6.95,5.68,84.63,21.6,7.51,2.75
ORD100170,ORD100170,2025-09-19,CUST000112,False,Direct,(direct),Mobile,West,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.56,3.08
ORD100171,ORD100171,2025-09-19,CUST000115,True,Google Ads,Search - Nonbrand Skincare,Mobile,Midwest,SKU002,1,22.0,22.0,0.0,6.95,2.42,31.37,6.6,8.11,1.21
ORD100172,ORD100172,2025-09-19,CUST000007,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,South,SKU001,1,24.0,24.0,2.61,6.95,2.47,33.42,7.2,8.39,1.19
ORD100173,ORD100173,2025-09-19,CUST000048,False,Unattributed,(not set),Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,6.86,1.14
ORD100174,ORD100174,2025-09-19,CUST000116,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,1.7,30.65,6.6,7.18,1.19
ORD100175,ORD100175,2025-09-19,CUST000006,False,Direct,(direct),Mobile,South,SKU008,2,32.0,64.0,0.0,6.95,6.08,77.03,19.2,8.69,2.53
ORD100176,ORD100176,2025-09-19,CUST000059,False,Email/SMS,Flow - Post Purchase Winback,Tablet,South,SKU001,1,24.0,24.0,4.14,6.95,0.0,30.95,7.2,8.5,1.08
ORD100177,ORD100177,2025-09-19,CUST000117,True,Google Ads,PMax - Skincare Prospecting,Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,4.99,59.94,12.0,8.66,2.04
ORD100178,ORD100178,2025-09-19,CUST000118,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU004,1,56.0,56.0,0.0,6.95,5.9,68.85,15.68,8.15,2.3
ORD100179,ORD100179,2025-09-19,CUST000031,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Northeast,SKU009,1,34.0,34.0,0.0,6.95,3.18,44.13,10.88,9.66,1.58
ORD100180,ORD100180,2025-09-19,CUST000119,True,Organic Social,(organic social),Mobile,South,SKU003,1,48.0,48.0,9.24,6.95,3.11,58.06,12.0,8.69,1.72
ORD100181,ORD100181,2025-09-19,CUST000120,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU005,2,42.0,84.0,0.0,0.0,5.0,89.0,21.0,9.64,2.88
ORD100182,ORD100182,2025-09-19,CUST000121,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU010,1,28.0,28.0,0.0,6.95,2.84,37.79,8.4,6.63,1.4
ORD100183,ORD100183,2025-09-19,CUST000122,True,Email/SMS,Flow - Abandoned Cart,Desktop,Northeast,SKU002,1,22.0,22.0,2.23,6.95,1.86,30.81,6.6,8.39,1.13
ORD100184,ORD100184,2025-09-19,CUST000123,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU005,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,8.08,2.74
ORD100185,ORD100185,2025-09-19,CUST000078,False,Email/SMS,Campaign - Monthly Newsletter,Tablet,Midwest,SKU012,1,145.0,145.0,21.38,0.0,0.0,145.0,61.0,7.65,3.88
ORD100186,ORD100186,2025-09-19,CUST000053,False,Organic Search,(organic),Mobile,West,SKU008,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,6.57,2.36
ORD100187,ORD100187,2025-09-19,CUST000124,True,Google Ads,Search - Brand,Mobile,Midwest,SKU002,1,22.0,22.0,0.0,6.95,1.93,30.88,6.6,8.93,1.2
ORD100188,ORD100188,2025-09-19,CUST000125,True,Google Ads,Search - Brand,Mobile,West,SKU008,1,32.0,32.0,5.36,6.95,0.0,38.95,9.6,8.4,1.27
ORD100189,ORD100189,2025-09-19,CUST000126,True,Google Ads,PMax - Skincare Prospecting,Mobile,Midwest,SKU010,4,28.0,112.0,14.13,0.0,6.51,118.51,33.6,7.76,3.33
ORD100190,ORD100190,2025-09-19,CUST000127,True,Direct,(direct),Mobile,West,SKU004,1,56.0,56.0,0.0,6.95,3.96,66.91,15.68,8.47,2.24
ORD100191,ORD100191,2025-09-19,CUST000128,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU007,2,52.0,104.0,0.0,0.0,6.43,110.43,33.28,8.04,3.5
ORD100192,ORD100192,2025-09-19,CUST000129,True,Organic Search,(organic),Mobile,Northeast,SKU009,1,34.0,34.0,2.95,6.95,2.92,43.87,10.88,9.51,1.49
ORD100193,ORD100193,2025-09-19,CUST000130,True,Google Ads,PMax - Skincare Prospecting,Tablet,West,SKU009,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.27,1.49
ORD100194,ORD100194,2025-09-19,CUST000131,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.2,1.89
ORD100195,ORD100195,2025-09-19,CUST000069,False,Meta Ads,Prospecting - Broad,Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,2.63,33.58,7.2,8.87,1.27
ORD100196,ORD100196,2025-09-19,CUST000032,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,South,SKU012,1,145.0,145.0,13.76,0.0,0.0,145.0,61.0,8.01,4.11
ORD100197,ORD100197,2025-09-19,CUST000002,False,Meta Ads,Prospecting - Broad,Desktop,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.16,1.89
ORD100198,ORD100198,2025-09-19,CUST000132,True,Meta Ads,Prospecting - Broad,Mobile,South,SKU001,4,24.0,96.0,16.5,0.0,0.0,96.0,28.8,7.09,2.61
ORD100199,ORD100199,2025-09-19,CUST000017,False,Organic Search,(organic),Mobile,West,SKU009,2,34.0,68.0,0.0,6.95,0.0,74.95,21.76,7.14,2.47
ORD100200,ORD100200,2025-09-19,CUST000055,False,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU002,1,22.0,22.0,0.0,6.95,2.06,31.01,6.6,8.54,1.2
ORD100201,ORD100201,2025-09-19,CUST000133,True,Organic Search,(organic),Desktop,Midwest,SKU006,1,38.0,38.0,0.0,6.95,3.42,48.37,11.4,7.6,1.7
ORD100202,ORD100202,2025-09-19,CUST000134,True,Organic Search,(organic),Mobile,Midwest,SKU009,1,34.0,34.0,0.0,6.95,3.67,44.62,10.88,8.08,1.59
ORD100203,ORD100203,2025-09-19,CUST000135,True,Meta Ads,Retargeting - Engaged 30d,Mobile,South,SKU011,1,98.0,98.0,9.08,0.0,0.0,98.0,38.0,7.58,2.88
ORD100204,ORD100204,2025-09-19,CUST000020,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Northeast,SKU001,4,24.0,96.0,0.0,0.0,0.0,96.0,28.8,8.84,3.08
ORD100205,ORD100205,2025-09-19,CUST000136,True,Meta Ads,Retargeting - Cart Abandon,Tablet,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.67,1.89
ORD100206,ORD100206,2025-09-19,CUST000137,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU009,1,34.0,34.0,4.96,6.95,2.79,43.74,10.88,6.93,1.42
ORD100207,ORD100207,2025-09-20,CUST000060,False,Google Ads,Search - Brand,Desktop,Northeast,SKU006,1,38.0,38.0,0.0,6.95,4.19,49.14,11.4,9.18,1.73
ORD100208,ORD100208,2025-09-20,CUST000138,True,Meta Ads,Retargeting - Engaged 30d,Mobile,South,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.65,1.89
ORD100209,ORD100209,2025-09-20,CUST000139,True,Google Ads,Shopping - Bestsellers,Mobile,Midwest,SKU011,1,98.0,98.0,0.0,0.0,7.21,105.21,38.0,7.45,3.35
ORD100210,ORD100210,2025-09-20,CUST000140,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU007,3,52.0,156.0,0.0,0.0,0.0,156.0,49.92,8.0,4.82
ORD100211,ORD100211,2025-09-20,CUST000003,False,Meta Ads,Retargeting - Engaged 30d,Mobile,Midwest,SKU009,1,34.0,34.0,2.74,6.95,2.36,43.31,10.88,8.29,1.48
ORD100212,ORD100212,2025-09-20,CUST000018,False,Google Ads,PMax - Skincare Prospecting,Desktop,Northeast,SKU003,4,48.0,192.0,24.73,0.0,0.0,192.0,48.0,9.69,5.15
ORD100213,ORD100213,2025-09-20,CUST000141,True,Organic Social,(organic social),Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.2,1.6
ORD100214,ORD100214,2025-09-20,CUST000013,False,Direct,(direct),Mobile,Northeast,SKU010,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,9.55,2.13
ORD100215,ORD100215,2025-09-20,CUST000142,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU003,1,48.0,48.0,6.7,6.95,0.0,54.95,12.0,8.68,1.7
ORD100216,ORD100216,2025-09-20,CUST000143,True,Meta Ads,Prospecting - Broad,Mobile,Midwest,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.98,1.43
ORD100217,ORD100217,2025-09-20,CUST000118,False,Meta Ads,Prospecting - Broad,Mobile,West,SKU009,2,34.0,68.0,0.0,6.95,5.82,80.77,21.76,8.35,2.64
ORD100218,ORD100218,2025-09-20,CUST000143,False,Direct,(direct),Mobile,Midwest,SKU003,1,48.0,48.0,0.0,6.95,4.29,59.24,12.0,9.19,2.02
ORD100219,ORD100219,2025-09-20,CUST000144,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU005,2,42.0,84.0,0.0,0.0,0.0,84.0,21.0,7.58,2.74
ORD100220,ORD100220,2025-09-20,CUST000145,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,West,SKU007,1,52.0,52.0,0.0,6.95,5.31,64.26,16.64,8.4,2.16
ORD100221,ORD100221,2025-09-20,CUST000146,True,Organic Social,(organic social),Mobile,South,SKU010,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.68,2.13
ORD100222,ORD100222,2025-09-20,CUST000046,False,Email/SMS,Flow - Welcome Series,Mobile,Midwest,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.68,4.5
ORD100223,ORD100223,2025-09-20,CUST000060,False,Direct,(direct),Desktop,Northeast,SKU009,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.14,1.49
ORD100224,ORD100224,2025-09-20,CUST000147,True,Direct,(direct),Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,3.42,48.37,11.4,7.42,1.7
ORD100225,ORD100225,2025-09-20,CUST000148,True,Direct,(direct),Mobile,Midwest,SKU004,2,56.0,112.0,11.47,0.0,6.44,118.44,31.36,8.39,3.4
ORD100226,ORD100226,2025-09-20,CUST000149,True,Direct,(direct),Desktop,Northeast,SKU007,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,9.11,2.01
ORD100227,ORD100227,2025-09-20,CUST000150,True,Email/SMS,Flow - Welcome Series,Mobile,Midwest,SKU009,3,34.0,102.0,0.0,0.0,8.69,110.69,32.64,9.17,3.51
ORD100228,ORD100228,2025-09-20,CUST000151,True,Meta Ads,Prospecting - Broad,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,6.93,1.2
ORD100229,ORD100229,2025-09-20,CUST000069,False,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU008,4,32.0,128.0,0.0,0.0,10.52,138.52,38.4,8.15,4.32
ORD100230,ORD100230,2025-09-20,CUST000152,True,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,3.12,58.07,12.0,6.87,1.98
ORD100231,ORD100231,2025-09-20,CUST000153,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU004,4,56.0,224.0,0.0,0.0,20.88,244.88,62.72,8.76,7.4
ORD100232,ORD100232,2025-09-20,CUST000154,True,Meta Ads,Retargeting - Engaged 30d,Desktop,West,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.87,1.72
ORD100233,ORD100233,2025-09-20,CUST000155,True,Meta Ads,Retargeting - Engaged 30d,Desktop,South,SKU004,1,56.0,56.0,8.43,6.95,4.67,67.62,15.68,7.37,2.02
ORD100234,ORD100234,2025-09-20,CUST000156,True,Organic Social,(organic social),Mobile,Midwest,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.9,3.14
ORD100235,ORD100235,2025-09-20,CUST000157,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU006,3,38.0,114.0,17.62,0.0,6.26,120.26,34.2,7.82,3.28
ORD100236,ORD100236,2025-09-20,CUST000158,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,1.73,32.68,7.2,7.6,1.25
ORD100237,ORD100237,2025-09-20,CUST000159,True,Meta Ads,Retargeting - Cart Abandon,Tablet,Midwest,SKU006,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,7.81,4.71
ORD100238,ORD100238,2025-09-20,CUST000015,False,Email/SMS,Flow - Abandoned Cart,Desktop,Midwest,SKU006,4,38.0,152.0,17.77,0.0,0.0,152.0,45.6,8.54,4.19
ORD100239,ORD100239,2025-09-20,CUST000019,False,Email/SMS,Flow - Abandoned Cart,Desktop,Northeast,SKU010,1,28.0,28.0,3.36,6.95,2.59,37.54,8.4,7.81,1.29
ORD100240,ORD100240,2025-09-20,CUST000109,False,Direct,(direct),Desktop,South,SKU006,2,38.0,76.0,0.0,0.0,4.44,80.44,22.8,7.84,2.63
ORD100241,ORD100241,2025-09-20,CUST000133,False,Meta Ads,Prospecting - Broad,Desktop,Midwest,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.0,1.89
ORD100242,ORD100242,2025-09-20,CUST000030,False,Google Ads,Search - Brand,Mobile,South,SKU003,1,48.0,48.0,5.27,6.95,0.0,54.95,12.0,8.73,1.74
ORD100243,ORD100243,2025-09-20,CUST000160,True,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,4.15,49.1,11.4,7.8,1.72
ORD100244,ORD100244,2025-09-20,CUST000161,True,Organic Search,(organic),Desktop,Northeast,SKU006,1,38.0,38.0,5.8,6.95,2.25,47.2,11.4,7.93,1.5
ORD100245,ORD100245,2025-09-20,CUST000162,True,Organic Social,(organic social),Desktop,South,SKU005,1,42.0,42.0,0.0,6.95,4.61,53.56,10.5,8.21,1.85
ORD100246,ORD100246,2025-09-21,CUST000163,True,Meta Ads,Retargeting - Cart Abandon,Desktop,West,SKU008,1,32.0,32.0,2.87,6.95,3.27,42.22,9.6,8.0,1.44
ORD100247,ORD100247,2025-09-21,CUST000164,True,Organic Search,(organic),Desktop,West,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.98,1.89
ORD100248,ORD100248,2025-09-21,CUST000165,True,Meta Ads,Retargeting - Engaged 30d,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.36,1.43
ORD100249,ORD100249,2025-09-21,CUST000166,True,Meta Ads,Retargeting - Engaged 30d,Desktop,South,SKU011,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,8.4,5.98
ORD100250,ORD100250,2025-09-21,CUST000132,False,Google Ads,Search - Brand,Mobile,South,SKU006,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,7.89,2.5
ORD100251,ORD100251,2025-09-21,CUST000167,True,Organic Search,(organic),Mobile,West,SKU010,1,28.0,28.0,0.0,6.95,2.95,37.9,8.4,7.32,1.4
ORD100252,ORD100252,2025-09-21,CUST000012,False,Organic Search,(organic),Desktop,Midwest,SKU003,1,48.0,48.0,0.0,6.95,3.27,58.22,12.0,7.93,1.99
ORD100253,ORD100253,2025-09-21,CUST000137,False,Email/SMS,Flow - Post Purchase Winback,Mobile,West,SKU005,3,42.0,126.0,0.0,0.0,0.0,126.0,31.5,8.33,3.95
ORD100254,ORD100254,2025-09-21,CUST000168,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.02,3.14
ORD100255,ORD100255,2025-09-21,CUST000169,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,South,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.8,3.08
ORD100256,ORD100256,2025-09-21,CUST000170,True,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU005,1,42.0,42.0,6.09,6.95,0.0,48.95,10.5,7.16,1.54
ORD100257,ORD100257,2025-09-21,CUST000028,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,West,SKU008,2,32.0,64.0,11.09,6.95,3.71,74.66,19.2,7.25,2.14
ORD100258,ORD100258,2025-09-21,CUST000008,False,Organic Search,(organic),Mobile,West,SKU008,2,32.0,64.0,5.13,6.95,3.95,74.9,19.2,7.7,2.32
ORD100259,ORD100259,2025-09-21,CUST000171,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Northeast,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,9.0,3.14
ORD100260,ORD100260,2025-09-21,CUST000172,True,Organic Search,(organic),Tablet,Midwest,SKU008,4,32.0,128.0,0.0,0.0,0.0,128.0,38.4,7.48,4.01
ORD100261,ORD100261,2025-09-21,CUST000173,True,Email/SMS,Flow - Post Purchase Winback,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,2.06,33.01,7.2,8.23,1.26
ORD100262,ORD100262,2025-09-21,CUST000174,True,Organic Search,(organic),Desktop,South,SKU006,1,38.0,38.0,7.29,6.95,0.0,44.95,11.4,8.42,1.39
ORD100263,ORD100263,2025-09-21,CUST000045,False,Direct,(direct),Desktop,West,SKU001,1,24.0,24.0,2.93,6.95,0.0,30.95,7.2,7.9,1.11
ORD100264,ORD100264,2025-09-21,CUST000045,False,Email/SMS,Flow - Abandoned Cart,Desktop,West,SKU003,1,48.0,48.0,5.3,6.95,4.34,59.29,12.0,7.89,1.87
ORD100265,ORD100265,2025-09-21,CUST000175,True,Google Ads,Search - Brand,Mobile,South,SKU001,1,24.0,24.0,4.67,6.95,1.78,32.73,7.2,7.47,1.11
ORD100266,ORD100266,2025-09-21,CUST000077,False,Email/SMS,Flow - Welcome Series,Mobile,Northeast,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,8.75,3.08
ORD100267,ORD100267,2025-09-21,CUST000176,True,Meta Ads,Prospecting - Broad,Desktop,West,SKU003,1,48.0,48.0,4.3,6.95,3.75,58.7,12.0,7.89,1.88
ORD100268,ORD100268,2025-09-21,CUST000177,True,Organic Social,(organic social),Tablet,West,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,7.92,3.14
ORD100269,ORD100269,2025-09-21,CUST000178,True,Google Ads,PMax - Skincare Prospecting,Desktop,West,SKU003,1,48.0,48.0,7.52,6.95,2.78,57.73,12.0,7.76,1.76
ORD100270,ORD100270,2025-09-21,CUST000019,False,Direct,(direct),Desktop,Northeast,SKU005,3,42.0,126.0,0.0,0.0,11.68,137.68,31.5,8.76,4.29
ORD100271,ORD100271,2025-09-21,CUST000135,False,Organic Search,(organic),Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.04,1.2
ORD100272,ORD100272,2025-09-21,CUST000179,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,West,SKU001,1,24.0,24.0,3.17,6.95,0.0,30.95,7.2,7.92,1.11
ORD100273,ORD100273,2025-09-21,CUST000180,True,Direct,(direct),Mobile,West,SKU011,1,98.0,98.0,10.69,0.0,6.63,104.63,38.0,7.23,3.02
ORD100274,ORD100274,2025-09-21,CUST000181,True,Google Ads,Search - Brand,Desktop,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.09,1.2
ORD100275,ORD100275,2025-09-21,CUST000182,True,Meta Ads,Retargeting - Engaged 30d,Mobile,South,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.26,2.13
ORD100276,ORD100276,2025-09-21,CUST000183,True,Organic Search,(organic),Mobile,South,SKU007,1,52.0,52.0,6.91,6.95,4.64,63.59,16.64,8.69,1.94
ORD100277,ORD100277,2025-09-21,CUST000184,True,Meta Ads,Prospecting - Broad,Desktop,South,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.74,3.14
ORD100278,ORD100278,2025-09-21,CUST000185,True,Email/SMS,Campaign - Monthly Newsletter,Mobile,West,SKU007,3,52.0,156.0,26.34,0.0,7.7,163.7,49.92,8.35,4.28
ORD100279,ORD100279,2025-09-21,CUST000186,True,Direct,(direct),Mobile,Northeast,SKU010,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,8.3,2.13
ORD100280,ORD100280,2025-09-21,CUST000187,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU006,2,38.0,76.0,13.83,6.95,5.62,88.57,22.8,8.22,2.47
ORD100281,ORD100281,2025-09-21,CUST000188,True,Meta Ads,Prospecting - Broad,Desktop,Northeast,SKU009,1,34.0,34.0,0.0,6.95,2.38,43.33,10.88,9.77,1.56
ORD100282,ORD100282,2025-09-21,CUST000189,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.17,1.2
ORD100283,ORD100283,2025-09-21,CUST000113,False,Organic Search,(organic),Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.06,1.2
ORD100284,ORD100284,2025-09-22,CUST000049,False,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU003,2,48.0,96.0,0.0,0.0,6.47,102.47,24.0,8.64,3.27
ORD100285,ORD100285,2025-09-22,CUST000190,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU009,3,34.0,102.0,0.0,0.0,8.49,110.49,32.64,8.03,3.5
ORD100286,ORD100286,2025-09-22,CUST000038,False,Organic Search,(organic),Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,6.5,1.14
ORD100287,ORD100287,2025-09-22,CUST000143,False,Organic Search,(organic),Mobile,Midwest,SKU004,2,56.0,112.0,0.0,0.0,9.05,121.05,31.36,8.54,3.81
ORD100288,ORD100288,2025-09-22,CUST000191,True,Organic Social,(organic social),Desktop,West,SKU011,2,98.0,196.0,0.0,0.0,0.0,196.0,76.0,8.44,5.98
ORD100289,ORD100289,2025-09-22,CUST000192,True,Google Ads,PMax - Skincare Prospecting,Mobile,Northeast,SKU001,1,24.0,24.0,0.0,6.95,1.89,32.84,7.2,8.66,1.25
ORD100290,ORD100290,2025-09-22,CUST000193,True,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU007,2,52.0,104.0,15.71,0.0,7.99,111.99,33.28,6.81,3.09
ORD100291,ORD100291,2025-09-22,CUST000194,True,Google Ads,Shopping - Bestsellers,Mobile,Northeast,SKU001,2,24.0,48.0,0.0,6.95,4.16,59.11,14.4,8.91,2.01
ORD100292,ORD100292,2025-09-22,CUST000195,True,Direct,(direct),Desktop,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.27,1.43
