date,channel,campaign,ad_set,product_focus,spend,impressions,clicks,platform_reported_revenue,platform_reported_conversions
2026-07-29,Google Ads,Search - Brand,N/A,SKU007,28.45,1967,74,354.33,8
2026-07-30,Google Ads,Search - Brand,N/A,SKU001,9.93,759,29,7.91,0
2026-07-31,Google Ads,Search - Brand,N/A,SKU001,11.08,935,37,134.72,3
2026-08-01,Google Ads,Search - Brand,N/A,SKU003,12.25,841,36,33.8,1
2026-08-02,Google Ads,Search - Brand,N/A,SKU006,9.49,725,23,115.73,3
2026-08-03,Google Ads,Search - Brand,N/A,SKU006,11.57,820,23,12.06,0
2026-08-04,Google Ads,Search - Brand,N/A,SKU010,11.41,871,25,70.82,2
2026-08-05,Google Ads,Search - Brand,N/A,SKU001,31.44,3340,84,401.16,10
2026-08-06,Google Ads,Search - Brand,N/A,SKU001,13.73,927,27,134.8,3
2026-08-07,Google Ads,Search - Brand,N/A,SKU011,13.21,1394,59,12.4,0
2026-08-08,Google Ads,Search - Brand,N/A,SKU002,10.09,820,33,126.75,3
2026-08-09,Google Ads,Search - Brand,N/A,SKU001,13.36,888,29,131.96,3
2026-08-10,Google Ads,Search - Brand,N/A,SKU001,13.13,898,36,109.3,3
2026-08-11,Google Ads,Search - Brand,N/A,SKU005,12.49,961,32,91.81,2
2026-08-12,Google Ads,Search - Brand,N/A,SKU001,13.77,922,38,144.62,3
2026-08-13,Google Ads,Search - Brand,N/A,SKU006,13.21,830,35,153.88,4
2026-08-14,Google Ads,Search - Brand,N/A,SKU010,24.34,1584,75,194.76,5
2026-08-15,Google Ads,Search - Brand,N/A,SKU006,35.39,2898,86,292.04,7
2026-08-16,Google Ads,Search - Brand,N/A,SKU006,14.4,991,30,183.89,4
2026-08-17,Google Ads,Search - Brand,N/A,SKU003,11.32,1221,66,96.58,2
2026-08-18,Google Ads,Search - Brand,N/A,SKU008,11.96,851,31,8.14,0
2026-08-19,Google Ads,Search - Brand,N/A,SKU008,9.24,615,20,48.72,1
2026-08-20,Google Ads,Search - Brand,N/A,SKU004,9.64,869,38,106.14,3
2026-08-21,Google Ads,Search - Brand,N/A,SKU002,13.83,1293,72,108.69,3
2026-08-22,Google Ads,Search - Brand,N/A,SKU008,13.57,1472,58,9.9,0
2026-08-23,Google Ads,Search - Brand,N/A,SKU004,12.19,827,26,43.09,1
2026-08-24,Google Ads,Search - Brand,N/A,SKU001,13.85,1256,41,9.01,0
2026-08-25,Google Ads,Search - Brand,N/A,SKU008,9.82,921,37,94.79,2
2026-08-26,Google Ads,Search - Brand,N/A,SKU004,14.31,1204,67,57.91,1
2026-08-27,Google Ads,Search - Brand,N/A,SKU011,40.32,4190,240,394.94,9
2026-08-28,Google Ads,Search - Brand,N/A,SKU009,19.59,1693,78,258.53,6
2026-08-29,Google Ads,Search - Brand,N/A,SKU003,19.52,1918,59,243.36,6
2026-08-30,Google Ads,Search - Brand,N/A,SKU011,27.29,2103,63,230.54,5
2026-08-31,Google Ads,Search - Brand,N/A,SKU003,19.57,2032,52,223.08,5
2026-09-01,Google Ads,Search - Brand,N/A,SKU002,10.4,1116,45,121.33,3
2026-09-02,Google Ads,Search - Brand,N/A,SKU006,25.34,1587,46,264.55,6
2026-09-03,Google Ads,Search - Brand,N/A,SKU006,25.19,2316,119,281.42,7
2026-09-04,Google Ads,Search - Brand,N/A,SKU008,13.24,950,43,123.19,3
2026-09-05,Google Ads,Search - Brand,N/A,SKU010,73.09,7309,320,635.56,15
2026-09-06,Google Ads,Search - Brand,N/A,SKU003,25.13,2262,96,261.81,6
2026-09-07,Google Ads,Search - Brand,N/A,SKU008,13.95,1012,31,58.55,1
2026-09-08,Google Ads,Search - Brand,N/A,SKU011,18.26,1502,53,198.21,5
2026-09-09,Google Ads,Search - Brand,N/A,SKU003,15.8,1389,73,205.02,5
2026-09-10,Google Ads,Search - Brand,N/A,SKU005,9.07,570,26,35.62,1
2026-09-11,Google Ads,Search - Brand,N/A,SKU003,12.49,877,34,107.18,3
2026-09-12,Google Ads,Search - Brand,N/A,SKU009,10.31,1082,30,110.89,3
2026-09-13,Google Ads,Search - Brand,N/A,SKU010,52.45,3537,145,411.24,10
2025-09-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,43.51,3308,188,167.76,4
2025-09-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,10.85,1134,37,31.16,1
2025-09-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,13.28,844,41,55.78,1
2025-09-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,263.57,29234,1715,722.7,17
2025-09-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,120.28,12258,325,428.17,10
2025-09-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,91.48,9644,412,316.3,8
2025-09-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,69.22,4712,249,192.82,5
2025-09-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,9.22,841,31,9.91,0
2025-09-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,61.66,5974,197,174.41,4
2025-09-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,27.76,2954,175,128.88,3
2025-09-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,12.2,1157,35,4.74,0
2025-09-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,12.86,913,23,34.65,1
2025-09-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,42.15,2985,125,158.86,4
2025-09-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,59.78,4427,122,222.16,5
2025-09-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,16.62,1156,44,71.08,2
2025-09-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,12.78,810,28,36.0,1
2025-09-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,11.08,899,44,10.55,0
2025-10-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,30.72,2022,107,99.88,2
2025-10-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,14.25,1185,55,44.6,1
2025-10-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,45.6,3986,99,175.63,4
2025-10-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,62.1,6587,282,178.79,4
2025-10-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,48.13,5062,209,164.92,4
2025-10-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,55.32,4579,247,168.46,4
2025-10-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,12.85,1006,32,38.99,1
2025-10-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,33.32,2404,143,105.88,3
2025-10-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,48.94,3269,125,180.87,4
2025-10-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,12.85,1072,32,7.56,0
2025-10-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,101.29,7104,357,323.05,8
2025-10-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,134.28,10080,591,353.68,8
2025-10-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,40.47,2547,140,109.28,3
2025-10-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,13.14,895,28,13.91,0
2025-10-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,120.76,11676,595,330.82,8
2025-10-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,23.28,2584,114,86.25,2
2025-10-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,10.19,889,35,44.45,1
2025-10-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,9.93,685,38,3.3,0
2025-10-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,39.63,3170,162,102.87,2
2025-10-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,14.61,1568,67,15.1,0
2025-10-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,16.02,1464,83,61.31,1
2025-10-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,16.83,1823,89,58.26,1
2025-10-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,13.12,981,29,33.61,1
2025-10-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,55.66,4788,176,194.4,5
2025-10-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,12.65,1012,27,34.74,1
2025-10-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,18.15,1360,45,48.27,1
2025-10-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,12.66,929,25,49.42,1
2025-10-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,43.0,3664,192,160.56,4
2025-10-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,11.3,736,19,11.24,0
2025-10-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,18.05,1983,71,54.42,1
2025-10-31,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,10.45,944,29,35.88,1
2025-11-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,32.9,2637,96,122.91,3
2025-11-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,21.99,1566,91,59.88,1
2025-11-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,65.86,5072,301,268.4,6
2025-11-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,41.77,3441,152,155.05,4
2025-11-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,30.36,2474,112,114.29,3
2025-11-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,14.3,1126,35,8.31,0
2025-11-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,54.17,5671,329,169.05,4
2025-11-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,133.31,8349,294,492.72,12
2025-11-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,73.88,4667,234,365.35,9
2025-11-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,43.19,3329,122,149.21,4
2025-11-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,137.28,13619,773,383.57,9
2025-11-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,9.68,642,17,41.36,1
2025-11-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,16.06,1234,60,68.09,2
2025-11-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,43.63,3382,157,148.21,4
2025-11-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,38.58,4197,141,120.62,3
2025-11-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,10.33,984,38,46.17,1
2025-11-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,11.91,1024,39,49.84,1
2025-11-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,11.85,789,41,6.37,0
2025-11-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,15.15,1145,36,53.26,1
2025-11-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,38.17,2638,122,107.05,3
2025-11-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,31.67,2276,129,91.39,2
2025-11-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,84.97,8081,390,217.18,5
2025-11-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,39.56,3491,117,136.63,3
2025-11-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,288.64,18866,555,803.44,19
2025-11-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,135.78,13746,504,385.23,9
2025-11-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,87.23,6360,356,370.19,9
2025-11-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,36.94,2397,108,162.07,4
2025-11-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,71.93,6447,273,270.26,6
2025-11-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,317.08,30477,1797,809.55,19
2025-11-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,206.92,18076,723,823.34,20
2025-12-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,65.22,4366,260,168.84,4
2025-12-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,107.21,7837,469,331.39,8
2025-12-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,65.31,5625,275,200.04,5
2025-12-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,62.27,6295,231,240.14,6
2025-12-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,173.55,12396,411,508.28,12
2025-12-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,66.36,6312,249,196.33,5
2025-12-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,45.29,4103,202,161.7,4
2025-12-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,17.4,1279,52,65.25,2
2025-12-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,91.12,8574,493,313.95,7
2025-12-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,165.69,13293,412,544.18,13
2025-12-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,56.03,3947,199,233.55,6
2025-12-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,57.33,4668,259,247.3,6
2025-12-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,45.14,3168,187,195.76,5
2025-12-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,71.16,5675,192,262.19,6
2025-12-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,14.39,905,29,53.29,1
2025-12-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,68.99,4749,246,235.36,6
2025-12-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,31.16,3327,196,131.54,3
2025-12-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,37.36,3405,137,110.01,3
2025-12-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,69.04,4853,196,196.28,5
2025-12-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,24.37,1538,40,67.31,2
2025-12-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,103.01,7364,419,313.89,7
2025-12-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,16.06,1511,57,44.35,1
2025-12-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,11.84,759,31,9.16,0
2025-12-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,10.4,1060,48,41.34,1
2025-12-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,8.93,637,29,9.24,0
2025-12-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,68.6,7137,380,282.01,7
2025-12-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,37.93,3451,206,109.52,3
2025-12-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,110.79,9014,529,467.44,11
2025-12-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,37.51,3873,164,167.94,4
2025-12-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,65.19,4717,281,246.26,6
2025-12-31,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,23.91,2328,76,71.38,2
2026-01-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,84.87,5685,244,299.27,7
2026-01-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,23.45,1709,88,71.72,2
2026-01-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,33.47,2116,86,130.6,3
2026-01-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,14.25,1298,34,8.69,0
2026-01-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,35.38,2950,127,153.24,4
2026-01-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,13.94,1161,48,14.23,0
2026-01-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,13.22,1068,58,7.25,0
2026-01-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,46.4,3039,108,161.96,4
2026-01-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,11.74,798,41,6.25,0
2026-01-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,64.42,4368,135,177.15,4
2026-01-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,136.74,9031,350,567.92,14
2026-01-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,24.11,1713,83,67.65,2
2026-01-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,44.19,4166,178,152.09,4
2026-01-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,60.34,4336,133,280.44,7
2026-01-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,12.98,999,55,11.84,0
2026-01-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,14.0,1243,66,7.13,0
2026-01-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,13.25,1110,36,64.16,2
2026-01-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,12.95,977,32,13.67,0
2026-01-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,14.55,1141,49,13.69,0
2026-01-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,30.23,2056,55,100.85,2
2026-01-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,105.75,7963,365,372.96,9
2026-01-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,18.71,1610,56,76.66,2
2026-01-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,93.55,5993,337,297.6,7
2026-01-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,35.84,3619,203,106.76,3
2026-01-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,29.57,2812,83,128.59,3
2026-01-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,31.51,2723,152,133.73,3
2026-01-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,37.12,3454,111,109.71,3
2026-01-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,83.3,7663,197,251.0,6
2026-01-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,9.81,821,42,37.39,1
2026-01-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,8.55,838,22,4.09,0
2026-01-31,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,124.57,12588,495,410.68,10
2026-02-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,20.52,1282,66,87.43,2
2026-02-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,32.21,2457,140,115.41,3
2026-02-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,15.58,996,34,65.87,2
2026-02-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,76.19,4897,232,224.0,5
2026-02-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,17.18,1271,36,53.48,1
2026-02-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,148.69,11875,495,397.08,9
2026-02-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,65.72,6660,204,181.22,4
2026-02-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,17.07,1752,62,64.34,2
2026-02-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,24.27,1873,100,101.76,2
2026-02-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,56.48,3633,212,176.38,4
2026-02-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,8.9,711,18,6.78,0
2026-02-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,15.7,1627,94,46.12,1
2026-02-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,25.23,1706,68,109.58,3
2026-02-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,23.73,1939,116,75.14,2
2026-02-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,31.51,3373,120,103.23,2
2026-02-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,32.84,3119,102,108.1,3
2026-02-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,29.41,2680,153,125.84,3
2026-02-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,49.7,4821,184,122.86,3
2026-02-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,8.86,605,27,35.28,1
2026-02-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,105.84,7457,357,312.99,7
2026-02-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,80.17,8207,265,222.19,5
2026-02-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,10.82,1154,64,8.4,0
2026-02-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,32.33,2163,64,116.54,3
2026-02-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,42.35,3232,168,154.61,4
2026-02-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,11.9,817,22,10.96,0
2026-02-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,44.24,4023,215,193.0,5
2026-02-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,90.27,7064,378,319.64,8
2026-02-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,87.06,5650,144,265.51,6
2026-03-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,72.48,6894,321,191.19,5
2026-03-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,130.53,13433,350,374.98,9
2026-03-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,62.08,4877,278,266.12,6
2026-03-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,88.39,6248,374,343.98,8
2026-03-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,80.0,6057,236,225.93,5
2026-03-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,63.08,4955,274,185.5,4
2026-03-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,123.24,13500,759,421.36,10
2026-03-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,20.45,2058,67,51.49,1
2026-03-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,59.92,4751,171,200.62,5
2026-03-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,59.49,4832,125,157.28,4
2026-03-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,30.27,2016,90,104.83,2
2026-03-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU011,57.79,3725,214,147.02,4
2026-03-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,192.33,17175,671,553.85,13
2026-03-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,117.74,8169,257,322.46,8
2026-03-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,11.74,821,47,7.48,0
2026-03-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,51.36,4432,143,176.78,4
2026-03-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,18.04,1274,43,71.19,2
2026-03-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,37.01,3985,167,163.13,4
2026-03-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,86.16,5467,197,234.72,6
2026-03-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,71.84,6162,217,200.44,5
2026-03-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,95.84,8845,242,277.13,7
2026-03-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,127.95,13998,748,488.57,12
2026-03-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,23.3,1545,90,75.53,2
2026-03-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,56.82,4690,236,180.53,4
2026-03-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,46.39,4559,261,183.16,4
2026-03-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,84.44,6420,321,230.38,5
2026-03-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,35.19,3288,172,104.71,2
2026-03-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,31.5,2783,152,110.96,3
2026-03-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,64.26,5162,221,254.81,6
2026-03-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,204.0,16099,545,611.67,15
2026-03-31,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,158.44,16530,571,514.21,12
2026-04-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,169.22,13156,737,526.73,13
2026-04-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,96.28,7536,317,358.33,9
2026-04-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,21.32,1496,40,95.29,2
2026-04-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,87.66,5855,165,352.33,8
2026-04-05,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,32.12,2940,96,92.62,2
2026-04-06,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,39.93,2527,70,127.86,3
2026-04-07,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,66.7,4666,147,187.08,4
2026-04-08,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,44.56,4285,127,159.74,4
2026-04-09,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,15.89,1626,50,55.67,1
2026-04-10,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,58.58,4425,201,191.98,5
2026-04-11,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,12.66,1182,67,54.33,1
2026-04-12,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,73.8,6354,204,333.05,8
2026-04-13,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,93.09,7542,430,270.21,6
2026-04-14,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,21.64,2307,114,67.88,2
2026-04-15,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,34.81,2517,62,98.69,2
2026-04-16,Google Ads,Search - Nonbrand Skincare,N/A,SKU008,101.2,8719,460,288.92,7
2026-04-17,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,12.04,970,45,35.6,1
2026-04-18,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,8.92,860,21,9.61,0
2026-04-19,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,35.03,3234,158,97.23,2
2026-04-20,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,36.51,2520,118,132.21,3
2026-04-21,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,46.78,4717,263,214.16,5
2026-04-22,Google Ads,Search - Nonbrand Skincare,N/A,SKU001,14.52,1504,56,11.02,0
2026-04-23,Google Ads,Search - Nonbrand Skincare,N/A,SKU010,15.97,1297,73,63.69,2
2026-04-24,Google Ads,Search - Nonbrand Skincare,N/A,SKU002,150.79,10673,579,666.86,16
2026-04-25,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,22.78,1762,68,101.22,2
2026-04-26,Google Ads,Search - Nonbrand Skincare,N/A,SKU004,103.83,8425,259,330.77,8
2026-04-27,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,75.63,6560,362,220.93,5
2026-04-28,Google Ads,Search - Nonbrand Skincare,N/A,SKU003,58.58,6331,179,183.7,4
2026-04-29,Google Ads,Search - Nonbrand Skincare,N/A,SKU007,54.89,5432,198,225.46,5
2026-04-30,Google Ads,Search - Nonbrand Skincare,N/A,SKU012,126.4,8252,228,368.6,9
2026-05-01,Google Ads,Search - Nonbrand Skincare,N/A,SKU009,39.47,3817,212,114.18,3
2026-05-02,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,58.34,4595,264,268.15,6
2026-05-03,Google Ads,Search - Nonbrand Skincare,N/A,SKU006,27.09,2575,127,78.26,2
2026-05-04,Google Ads,Search - Nonbrand Skincare,N/A,SKU005,21.13,1575,54,77.6,2
