customer_id,first_order_date,acquisition_channel,acquisition_campaign,region,device
CUST000378,2025-09-30,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST000379,2025-09-30,Direct,(direct),West,Mobile
CUST000380,2025-09-30,Meta Ads,Prospecting - Broad,West,Desktop
CUST000381,2025-09-30,Google Ads,Search - Brand,Northeast,Mobile
CUST000382,2025-09-30,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST000383,2025-09-30,Organic Search,(organic),West,Desktop
CUST000384,2025-09-30,Organic Social,(organic social),South,Desktop
CUST000385,2025-09-30,Google Ads,Search - Brand,Northeast,Mobile
CUST000386,2025-09-30,Meta Ads,Prospecting - Broad,West,Mobile
CUST000387,2025-09-30,Direct,(direct),Midwest,Desktop
CUST000388,2025-10-01,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000389,2025-10-01,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000390,2025-10-01,Unattributed,(not set),West,Desktop
CUST000391,2025-10-01,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST000392,2025-10-01,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST000393,2025-10-01,Google Ads,Shopping - Bestsellers,South,Mobile
CUST000394,2025-10-01,Organic Search,(organic),West,Mobile
CUST000395,2025-10-01,Organic Social,(organic social),Northeast,Desktop
CUST000396,2025-10-01,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000397,2025-10-01,Google Ads,Search - Brand,Northeast,Mobile
CUST000398,2025-10-01,Direct,(direct),West,Mobile
CUST000399,2025-10-01,Organic Search,(organic),Northeast,Desktop
CUST000400,2025-10-01,Google Ads,Shopping - Bestsellers,Northeast,Mobile
CUST000401,2025-10-01,Direct,(direct),West,Tablet
CUST000402,2025-10-01,Google Ads,Search - Brand,South,Mobile
CUST000403,2025-10-01,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST000404,2025-10-01,Organic Search,(organic),South,Mobile
CUST000405,2025-10-01,Meta Ads,Retargeting - Engaged 30d,Midwest,Desktop
CUST000406,2025-10-01,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST000407,2025-10-01,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000408,2025-10-01,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST000409,2025-10-01,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST000410,2025-10-01,Direct,(direct),Northeast,Desktop
CUST000411,2025-10-01,Organic Search,(organic),Northeast,Desktop
CUST000412,2025-10-01,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST000413,2025-10-01,Meta Ads,Prospecting - Broad,South,Desktop
CUST000414,2025-10-01,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST000415,2025-10-02,Google Ads,Search - Brand,South,Desktop
CUST000416,2025-10-02,Meta Ads,Retargeting - Cart Abandon,Northeast,Desktop
CUST000417,2025-10-02,Google Ads,PMax - Skincare Prospecting,South,Mobile
CUST000418,2025-10-02,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST000419,2025-10-02,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST000420,2025-10-02,Organic Search,(organic),Midwest,Mobile
CUST000421,2025-10-02,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST000422,2025-10-02,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST000423,2025-10-02,Organic Search,(organic),West,Mobile
CUST000424,2025-10-02,Organic Social,(organic social),South,Mobile
CUST000425,2025-10-02,Google Ads,Shopping - Bestsellers,Midwest,Mobile
CUST000426,2025-10-02,Direct,(direct),West,Mobile
CUST000427,2025-10-02,Google Ads,Search - Brand,West,Mobile
CUST000428,2025-10-02,Organic Search,(organic),Northeast,Desktop
CUST000429,2025-10-02,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST000430,2025-10-02,Meta Ads,Prospecting - Broad,South,Mobile
CUST000431,2025-10-02,Meta Ads,Prospecting - Lookalike 1%,West,Desktop
CUST000432,2025-10-02,Organic Social,(organic social),Northeast,Desktop
CUST000433,2025-10-02,Email/SMS,Flow - Post Purchase Winback,West,Desktop
CUST000434,2025-10-02,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST000435,2025-10-02,Google Ads,PMax - Skincare Prospecting,Northeast,Mobile
CUST000436,2025-10-02,Organic Search,(organic),South,Tablet
CUST000437,2025-10-02,Google Ads,PMax - Skincare Prospecting,Midwest,Desktop
CUST000438,2025-10-02,Organic Search,(organic),South,Mobile
CUST000439,2025-10-03,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST000440,2025-10-03,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST000441,2025-10-03,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST000442,2025-10-03,Organic Search,(organic),Northeast,Desktop
CUST000443,2025-10-03,Organic Search,(organic),Midwest,Desktop
CUST000444,2025-10-03,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST000445,2025-10-03,Unattributed,(not set),Midwest,Desktop
CUST000446,2025-10-03,Direct,(direct),West,Mobile
CUST000447,2025-10-03,Google Ads,Search - Brand,West,Mobile
CUST000448,2025-10-03,Google Ads,Search - Brand,Northeast,Mobile
CUST000449,2025-10-03,Unattributed,(not set),West,Desktop
CUST000450,2025-10-03,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST000451,2025-10-03,Meta Ads,Prospecting - Broad,South,Desktop
CUST000452,2025-10-03,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST000453,2025-10-03,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST000454,2025-10-03,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST000455,2025-10-03,Google Ads,Search - Brand,South,Mobile
CUST000456,2025-10-03,Organic Search,(organic),South,Mobile
CUST000457,2025-10-03,Organic Social,(organic social),Northeast,Desktop
CUST000458,2025-10-03,Organic Social,(organic social),Northeast,Mobile
CUST000459,2025-10-03,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST000460,2025-10-03,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST000461,2025-10-03,Google Ads,Search - Brand,South,Tablet
CUST000462,2025-10-03,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000463,2025-10-04,Meta Ads,Prospecting - Broad,West,Mobile
CUST000464,2025-10-04,Direct,(direct),West,Mobile
CUST000465,2025-10-04,Organic Search,(organic),West,Mobile
CUST000466,2025-10-04,Organic Search,(organic),Midwest,Desktop
CUST000467,2025-10-04,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST000468,2025-10-04,Google Ads,Search - Brand,Midwest,Mobile
CUST000469,2025-10-04,Meta Ads,Prospecting - Broad,South,Mobile
CUST000470,2025-10-04,Direct,(direct),South,Mobile
CUST000471,2025-10-04,Organic Search,(organic),Northeast,Desktop
CUST000472,2025-10-04,Meta Ads,Prospecting - Broad,West,Mobile
CUST000473,2025-10-04,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST000474,2025-10-04,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST000475,2025-10-04,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST000476,2025-10-04,Organic Search,(organic),Midwest,Desktop
CUST000477,2025-10-04,Meta Ads,Prospecting - Broad,West,Mobile
CUST000478,2025-10-04,Meta Ads,Retargeting - Engaged 30d,Midwest,Tablet
CUST000479,2025-10-04,Email/SMS,Flow - Welcome Series,Midwest,Mobile
CUST000480,2025-10-04,Organic Search,(organic),Midwest,Mobile
CUST000481,2025-10-04,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000482,2025-10-04,Email/SMS,Flow - Welcome Series,West,Mobile
CUST000483,2025-10-04,Organic Search,(organic),Midwest,Desktop
CUST000484,2025-10-04,Meta Ads,Prospecting - Broad,Northeast,Desktop
CUST000485,2025-10-04,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000486,2025-10-04,Organic Search,(organic),Midwest,Desktop
CUST000487,2025-10-04,Google Ads,Shopping - Bestsellers,South,Mobile
CUST000488,2025-10-04,Organic Search,(organic),West,Mobile
CUST000489,2025-10-04,Meta Ads,Retargeting - Cart Abandon,Midwest,Desktop
CUST000490,2025-10-04,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000491,2025-10-04,Google Ads,Search - Nonbrand Skincare,Midwest,Desktop
CUST000492,2025-10-04,Google Ads,Shopping - Bestsellers,Northeast,Desktop
CUST000493,2025-10-04,Organic Search,(organic),South,Mobile
CUST000494,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,Northeast,Mobile
CUST000495,2025-10-05,Unattributed,(not set),Northeast,Mobile
CUST000496,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST000497,2025-10-05,Organic Search,(organic),South,Mobile
CUST000498,2025-10-05,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000499,2025-10-05,Direct,(direct),Northeast,Mobile
CUST000500,2025-10-05,Organic Search,(organic),Midwest,Mobile
CUST000501,2025-10-05,Organic Search,(organic),Midwest,Mobile
CUST000502,2025-10-05,Direct,(direct),West,Mobile
CUST000503,2025-10-05,Organic Search,(organic),West,Mobile
CUST000504,2025-10-05,Organic Social,(organic social),South,Mobile
CUST000505,2025-10-05,Meta Ads,Retargeting - Cart Abandon,South,Tablet
CUST000506,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST000507,2025-10-05,Organic Search,(organic),Northeast,Desktop
CUST000508,2025-10-05,Organic Social,(organic social),South,Mobile
CUST000509,2025-10-05,Unattributed,(not set),Midwest,Mobile
CUST000510,2025-10-05,Organic Social,(organic social),Midwest,Desktop
CUST000511,2025-10-05,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST000512,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST000513,2025-10-05,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST000514,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST000515,2025-10-05,Meta Ads,Prospecting - Broad,South,Desktop
CUST000516,2025-10-05,Organic Search,(organic),South,Tablet
CUST000517,2025-10-05,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST000518,2025-10-05,Unattributed,(not set),West,Mobile
CUST000519,2025-10-05,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST000520,2025-10-05,Meta Ads,Retargeting - Engaged 30d,West,Mobile
CUST000521,2025-10-05,Organic Search,(organic),South,Tablet
CUST000522,2025-10-06,Organic Search,(organic),South,Mobile
CUST000523,2025-10-06,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST000524,2025-10-06,Unattributed,(not set),South,Tablet
CUST000525,2025-10-06,Meta Ads,Prospecting - Broad,Midwest,Desktop
CUST000526,2025-10-06,Organic Search,(organic),South,Mobile
CUST000527,2025-10-06,Organic Search,(organic),South,Mobile
CUST000528,2025-10-06,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST000529,2025-10-06,Google Ads,Shopping - Bestsellers,West,Mobile
CUST000530,2025-10-06,Meta Ads,Retargeting - Cart Abandon,South,Mobile
CUST000531,2025-10-06,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST000532,2025-10-06,Organic Social,(organic social),Northeast,Mobile
CUST000533,2025-10-06,Organic Search,(organic),West,Desktop
CUST000534,2025-10-06,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST000535,2025-10-06,Direct,(direct),Midwest,Mobile
CUST000536,2025-10-06,Organic Search,(organic),South,Desktop
CUST000537,2025-10-06,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST000538,2025-10-06,Organic Search,(organic),Northeast,Mobile
CUST000539,2025-10-06,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST000540,2025-10-06,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST000541,2025-10-06,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST000542,2025-10-06,Google Ads,Search - Nonbrand Skincare,West,Desktop
CUST000543,2025-10-07,Google Ads,Search - Brand,West,Desktop
CUST000544,2025-10-07,Direct,(direct),South,Mobile
CUST000545,2025-10-07,Unattributed,(not set),West,Desktop
CUST000546,2025-10-07,Organic Social,(organic social),Northeast,Desktop
CUST000547,2025-10-07,Meta Ads,Prospecting - Lookalike 1%,Northeast,Tablet
CUST000548,2025-10-07,Meta Ads,Prospecting - Broad,West,Mobile
CUST000549,2025-10-07,Organic Search,(organic),West,Desktop
CUST000550,2025-10-07,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST000551,2025-10-07,Direct,(direct),Northeast,Mobile
CUST000552,2025-10-07,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST000553,2025-10-07,Meta Ads,Retargeting - Engaged 30d,West,Desktop
CUST000554,2025-10-07,Meta Ads,Prospecting - Broad,Northeast,Mobile
CUST000555,2025-10-07,Organic Search,(organic),South,Desktop
CUST000556,2025-10-07,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000557,2025-10-07,Google Ads,Search - Brand,West,Desktop
CUST000558,2025-10-07,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST000559,2025-10-07,Organic Social,(organic social),Midwest,Desktop
CUST000560,2025-10-07,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST000561,2025-10-07,Organic Social,(organic social),Northeast,Mobile
CUST000562,2025-10-07,Google Ads,Search - Brand,Northeast,Desktop
CUST000563,2025-10-07,Organic Search,(organic),Midwest,Desktop
CUST000564,2025-10-07,Email/SMS,Campaign - Monthly Newsletter,Northeast,Mobile
CUST000565,2025-10-08,Meta Ads,Prospecting - Broad,West,Desktop
CUST000566,2025-10-08,Unattributed,(not set),Northeast,Mobile
CUST000567,2025-10-08,Organic Search,(organic),Midwest,Mobile
CUST000568,2025-10-08,Organic Search,(organic),West,Mobile
CUST000569,2025-10-08,Meta Ads,Prospecting - Broad,South,Mobile
CUST000570,2025-10-08,Google Ads,Search - Nonbrand Skincare,South,Desktop
CUST000571,2025-10-08,Direct,(direct),South,Desktop
CUST000572,2025-10-08,Google Ads,Shopping - Bestsellers,West,Desktop
CUST000573,2025-10-08,Organic Search,(organic),Northeast,Mobile
CUST000574,2025-10-08,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST000575,2025-10-08,Meta Ads,Prospecting - Lookalike 1%,Midwest,Tablet
CUST000576,2025-10-08,Organic Social,(organic social),Midwest,Mobile
CUST000577,2025-10-08,Organic Search,(organic),South,Mobile
CUST000578,2025-10-08,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST000579,2025-10-08,Google Ads,Search - Brand,Midwest,Desktop
CUST000580,2025-10-08,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST000581,2025-10-08,Direct,(direct),West,Mobile
CUST000582,2025-10-08,Organic Search,(organic),Midwest,Desktop
CUST000583,2025-10-08,Organic Social,(organic social),South,Desktop
CUST000584,2025-10-08,Direct,(direct),Midwest,Desktop
CUST000585,2025-10-09,Organic Search,(organic),South,Desktop
CUST000586,2025-10-09,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST000587,2025-10-09,Organic Search,(organic),West,Tablet
CUST000588,2025-10-09,Direct,(direct),Northeast,Mobile
CUST000589,2025-10-09,Google Ads,Shopping - Bestsellers,Midwest,Desktop
CUST000590,2025-10-09,Email/SMS,Flow - Abandoned Cart,South,Desktop
CUST000591,2025-10-09,Organic Search,(organic),South,Mobile
CUST000592,2025-10-09,Organic Search,(organic),West,Mobile
CUST000593,2025-10-09,Meta Ads,Prospecting - Broad,South,Desktop
CUST000594,2025-10-09,Organic Search,(organic),Midwest,Mobile
CUST000595,2025-10-09,Google Ads,Search - Nonbrand Skincare,West,Mobile
CUST000596,2025-10-09,Organic Social,(organic social),West,Mobile
CUST000597,2025-10-09,Organic Search,(organic),South,Desktop
CUST000598,2025-10-09,Google Ads,Search - Nonbrand Skincare,Northeast,Tablet
CUST000599,2025-10-09,Google Ads,PMax - Skincare Prospecting,West,Mobile
CUST000600,2025-10-09,Meta Ads,Prospecting - Lookalike 1%,Northeast,Desktop
CUST000601,2025-10-09,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST000602,2025-10-09,Meta Ads,Retargeting - Cart Abandon,South,Tablet
CUST000603,2025-10-09,Unattributed,(not set),Northeast,Mobile
CUST000604,2025-10-09,Organic Social,(organic social),South,Mobile
CUST000605,2025-10-09,Google Ads,Search - Brand,Northeast,Desktop
CUST000606,2025-10-09,Meta Ads,Retargeting - Cart Abandon,Midwest,Tablet
CUST000607,2025-10-10,Meta Ads,Prospecting - Broad,West,Desktop
CUST000608,2025-10-10,Direct,(direct),West,Desktop
CUST000609,2025-10-10,Direct,(direct),Midwest,Desktop
CUST000610,2025-10-10,Google Ads,PMax - Skincare Prospecting,Midwest,Mobile
CUST000611,2025-10-10,Organic Search,(organic),West,Mobile
CUST000612,2025-10-10,Meta Ads,Retargeting - Engaged 30d,South,Desktop
CUST000613,2025-10-10,Organic Search,(organic),Midwest,Desktop
CUST000614,2025-10-10,Organic Social,(organic social),West,Mobile
CUST000615,2025-10-10,Meta Ads,Prospecting - Lookalike 1%,Midwest,Mobile
CUST000616,2025-10-10,Meta Ads,Prospecting - Broad,South,Mobile
CUST000617,2025-10-10,Unattributed,(not set),Northeast,Tablet
CUST000618,2025-10-10,Meta Ads,Retargeting - Engaged 30d,South,Mobile
CUST000619,2025-10-10,Organic Search,(organic),Northeast,Mobile
CUST000620,2025-10-10,Organic Search,(organic),South,Mobile
CUST000621,2025-10-10,Meta Ads,Prospecting - Lookalike 1%,West,Mobile
CUST000622,2025-10-10,Direct,(direct),Northeast,Mobile
CUST000623,2025-10-10,Organic Search,(organic),South,Mobile
CUST000624,2025-10-10,Google Ads,PMax - Skincare Prospecting,South,Desktop
CUST000625,2025-10-10,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST000626,2025-10-10,Direct,(direct),West,Mobile
CUST000627,2025-10-10,Meta Ads,Retargeting - Cart Abandon,West,Mobile
CUST000628,2025-10-10,Direct,(direct),South,Desktop
CUST000629,2025-10-10,Google Ads,Search - Brand,Midwest,Mobile
CUST000630,2025-10-10,Meta Ads,Prospecting - Lookalike 1%,South,Mobile
CUST000631,2025-10-11,Meta Ads,Prospecting - Lookalike 1%,South,Tablet
CUST000632,2025-10-11,Organic Social,(organic social),West,Mobile
CUST000633,2025-10-11,Organic Social,(organic social),South,Desktop
CUST000634,2025-10-11,Google Ads,Shopping - Bestsellers,West,Mobile
CUST000635,2025-10-11,Direct,(direct),Northeast,Desktop
CUST000636,2025-10-11,Meta Ads,Prospecting - Broad,South,Mobile
CUST000637,2025-10-11,Google Ads,Search - Brand,Midwest,Mobile
CUST000638,2025-10-11,Meta Ads,Prospecting - Broad,Midwest,Mobile
CUST000639,2025-10-11,Meta Ads,Retargeting - Cart Abandon,Midwest,Mobile
CUST000640,2025-10-11,Direct,(direct),South,Tablet
CUST000641,2025-10-11,Organic Social,(organic social),Midwest,Desktop
CUST000642,2025-10-11,Direct,(direct),Northeast,Mobile
CUST000643,2025-10-11,Organic Social,(organic social),West,Mobile
CUST000644,2025-10-11,Google Ads,Search - Nonbrand Skincare,South,Mobile
CUST000645,2025-10-11,Meta Ads,Retargeting - Engaged 30d,Midwest,Mobile
CUST000646,2025-10-11,Email/SMS,Campaign - Monthly Newsletter,South,Mobile
CUST000647,2025-10-11,Google Ads,Shopping - Bestsellers,West,Mobile
CUST000648,2025-10-11,Organic Search,(organic),South,Mobile
CUST000649,2025-10-11,Direct,(direct),West,Mobile
CUST000650,2025-10-11,Direct,(direct),West,Mobile
CUST000651,2025-10-11,Unattributed,(not set),West,Mobile
CUST000652,2025-10-11,Google Ads,Shopping - Bestsellers,West,Mobile
CUST000653,2025-10-11,Meta Ads,Retargeting - Cart Abandon,West,Desktop
CUST000654,2025-10-11,Meta Ads,Retargeting - Engaged 30d,Northeast,Mobile
CUST000655,2025-10-11,Google Ads,Search - Brand,West,Mobile
CUST000656,2025-10-12,Google Ads,Search - Nonbrand Skincare,Midwest,Mobile
CUST000657,2025-10-12,Organic Search,(organic),South,Mobile
CUST000658,2025-10-12,Organic Social,(organic social),Midwest,Desktop
CUST000659,2025-10-12,Google Ads,Search - Nonbrand Skincare,Northeast,Mobile
CUST000660,2025-10-12,Google Ads,Search - Brand,South,Tablet
CUST000661,2025-10-12,Google Ads,Search - Brand,West,Mobile
CUST000662,2025-10-12,Organic Social,(organic social),Midwest,Desktop
CUST000663,2025-10-12,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST000664,2025-10-12,Google Ads,Shopping - Bestsellers,South,Mobile
CUST000665,2025-10-12,Organic Social,(organic social),South,Mobile
CUST000666,2025-10-12,Direct,(direct),West,Mobile
CUST000667,2025-10-12,Email/SMS,Campaign - Monthly Newsletter,West,Tablet
CUST000668,2025-10-12,Meta Ads,Prospecting - Lookalike 1%,South,Desktop
CUST000669,2025-10-12,Direct,(direct),South,Desktop
CUST000670,2025-10-12,Meta Ads,Retargeting - Cart Abandon,Northeast,Mobile
CUST000671,2025-10-12,Organic Social,(organic social),Midwest,Mobile
CUST000672,2025-10-12,Google Ads,Shopping - Bestsellers,West,Desktop
CUST000673,2025-10-12,Google Ads,PMax - Skincare Prospecting,Midwest,Desktop
CUST000674,2025-10-12,Meta Ads,Prospecting - Lookalike 1%,Midwest,Desktop
CUST000675,2025-10-12,Direct,(direct),West,Desktop
CUST000676,2025-10-12,Organic Search,(organic),West,Mobile
CUST000677,2025-10-12,Meta Ads,Prospecting - Broad,Midwest,Mobile
