session_id,session_date,journey_id,customer_id,source,medium,campaign,utm_source,utm_medium,utm_campaign,device,landing_page,touch_position,touch_count,viewed_product,added_to_cart,began_checkout,is_purchase,transaction_id,revenue_ga4
SESS0000150,2025-09-16,ORD100096,CUST000061,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/,2,2,True,True,True,True,ORD100096,40.95
SESS0000151,2025-09-13,ORD100097,CUST000062,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/all,1,3,True,True,False,False,,
SESS0000152,2025-09-12,ORD100097,CUST000062,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,2,3,True,True,False,False,,
SESS0000153,2025-09-16,ORD100097,CUST000062,Organic Search,organic,(organic),,organic,,Mobile,/,3,3,True,True,True,True,ORD100097,89.32
SESS0000154,2025-09-16,ORD100098,CUST000063,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/,1,1,True,True,True,True,ORD100098,244.16
SESS0000155,2025-09-16,ORD100099,CUST000064,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD100099,38.95
SESS0000156,2025-09-16,ORD100100,CUST000065,Organic Social,social,(organic social),organic_social,social,,Desktop,/,1,1,True,True,True,True,ORD100100,62.95
SESS0000157,2025-09-16,ORD100101,CUST000066,Direct,(none),(direct),,(none),,Desktop,/products/daily-barrier-moisturizer,1,2,True,True,True,False,,
SESS0000158,2025-09-17,ORD100101,CUST000066,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Desktop,/pages/about,2,2,True,True,True,True,ORD100101,50.95
SESS0000159,2025-09-11,ORD100102,CUST000067,Direct,(none),(direct),,(none),,Mobile,/collections/all,1,2,True,False,False,False,,
SESS0000160,2025-09-17,ORD100102,CUST000067,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,2,2,True,True,True,True,ORD100102,30.61
SESS0000161,2025-09-17,ORD100103,CUST000068,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Desktop,/collections/skincare-sets,1,1,True,True,True,True,ORD100103,30.95
SESS0000162,2025-09-17,ORD100104,CUST000069,Organic Search,organic,(organic),,organic,,Mobile,/products/vitamin-c-serum,1,1,True,True,True,True,ORD100104,210.08
SESS0000163,2025-09-12,ORD100105,CUST000066,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/collections/all,1,2,True,False,False,False,,
SESS0000164,2025-09-17,ORD100105,CUST000066,Direct,(none),(direct),,(none),,Desktop,/collections/skincare-sets,2,2,True,True,True,True,ORD100105,29.57
SESS0000165,2025-09-17,ORD100106,CUST000070,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,1,1,True,True,True,True,ORD100106,62.95
SESS0000166,2025-09-13,ORD100107,CUST000071,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,1,3,True,True,False,False,,
SESS0000167,2025-09-07,ORD100107,CUST000071,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/glow-ritual-bundle,2,3,True,True,False,False,,
SESS0000168,2025-09-17,ORD100107,CUST000071,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/products/mineral-sunscreen-spf-40,3,3,True,True,True,True,ORD100107,50.95
SESS0000169,2025-09-14,ORD100108,CUST000069,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/all,1,2,True,True,False,False,,
SESS0000170,2025-09-17,ORD100108,CUST000069,Direct,(none),(direct),,(none),,Mobile,/products/mineral-sunscreen-spf-40,2,2,True,True,True,True,ORD100108,90.93
SESS0000171,2025-09-17,ORD100109,CUST000049,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/,1,1,True,True,True,True,ORD100109,59.21
SESS0000172,2025-09-17,ORD100110,CUST000036,Direct,(none),(direct),,(none),,Desktop,/collections/all,1,1,True,True,True,True,ORD100110,411.64
SESS0000173,2025-09-13,ORD100111,CUST000072,Organic Search,organic,(organic),,organic,,Mobile,/products/mineral-sunscreen-spf-40,1,3,True,False,False,False,,
SESS0000174,2025-09-08,ORD100111,CUST000072,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,2,3,True,True,False,False,,
SESS0000175,2025-09-17,ORD100111,CUST000072,Unattributed,(not set),(not set),,(not set),,Mobile,/products/vitamin-c-serum,3,3,True,True,True,True,ORD100111,66.52
SESS0000176,2025-09-11,ORD100112,CUST000073,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,1,3,True,True,False,False,,
SESS0000177,2025-09-14,ORD100112,CUST000073,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Desktop,/products/mineral-sunscreen-spf-40,2,3,True,True,True,False,,
SESS0000178,2025-09-17,ORD100112,CUST000073,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/collections/all,3,3,True,True,True,True,ORD100112,50.97
SESS0000179,2025-09-17,ORD100113,CUST000074,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Mobile,/products/vitamin-c-serum,1,1,True,True,True,True,ORD100113,112.0
SESS0000180,2025-09-16,ORD100114,CUST000075,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/,1,2,True,False,False,False,,
SESS0000181,2025-09-17,ORD100114,CUST000075,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/daily-barrier-moisturizer,2,2,True,True,True,True,ORD100114,580.0
SESS0000182,2025-09-17,ORD100115,CUST000076,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/products/retinol-renewal-serum,1,1,True,True,True,True,ORD100115,107.19
SESS0000183,2025-09-17,ORD100116,CUST000077,Unattributed,(not set),(not set),,(not set),,Mobile,/products/glow-ritual-bundle,1,1,True,True,True,True,ORD100116,104.0
SESS0000184,2025-09-08,ORD100117,CUST000078,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Tablet,/products/daily-barrier-moisturizer,1,4,True,True,False,False,,
SESS0000185,2025-09-09,ORD100117,CUST000078,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Tablet,/products/glow-ritual-bundle,2,4,True,True,False,False,,
SESS0000186,2025-09-10,ORD100117,CUST000078,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Tablet,/products/mineral-sunscreen-spf-40,3,4,True,False,True,False,,
SESS0000187,2025-09-17,ORD100117,CUST000078,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Tablet,/products/vitamin-c-serum,4,4,True,True,True,True,ORD100117,51.82
SESS0000188,2025-09-10,ORD100119,CUST000080,Organic Social,social,(organic social),organic_social,social,,Mobile,/collections/bestsellers,1,2,True,True,False,False,,
SESS0000189,2025-09-17,ORD100119,CUST000080,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/products/mineral-sunscreen-spf-40,2,2,True,True,True,True,ORD100119,111.27
SESS0000190,2025-09-10,ORD100120,CUST000011,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,PMax - Skincare Prospecting,Desktop,/products/mineral-sunscreen-spf-40,1,2,True,False,False,False,,
SESS0000191,2025-09-17,ORD100120,CUST000011,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/collections/bestsellers,2,2,True,True,True,True,ORD100120,240.33
SESS0000192,2025-09-14,ORD100125,CUST000085,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/collections/skincare-sets,1,4,True,False,False,False,,
SESS0000193,2025-09-07,ORD100125,CUST000085,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/mineral-sunscreen-spf-40,2,4,True,True,False,False,,
SESS0000194,2025-09-06,ORD100125,CUST000085,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/daily-barrier-moisturizer,3,4,True,True,False,False,,
SESS0000195,2025-09-17,ORD100125,CUST000085,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/pages/about,4,4,True,True,True,True,ORD100125,54.95
SESS0000196,2025-09-17,ORD100126,CUST000086,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/,1,1,True,True,True,True,ORD100126,30.95
SESS0000197,2025-09-10,ORD100127,CUST000018,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,1,2,True,False,True,False,,
SESS0000198,2025-09-17,ORD100127,CUST000018,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD100127,68.31
SESS0000199,2025-09-15,ORD100128,CUST000087,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Mobile,/pages/about,1,3,True,False,False,False,,
SESS0000200,2025-09-16,ORD100128,CUST000087,Organic Search,organic,(organic),,organic,,Mobile,/collections/skincare-sets,2,3,True,False,False,False,,
SESS0000201,2025-09-17,ORD100128,CUST000087,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Mobile,/products/mineral-sunscreen-spf-40,3,3,True,True,True,True,ORD100128,96.0
SESS0000202,2025-09-09,ORD100129,CUST000073,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,1,3,True,True,True,False,,
SESS0000203,2025-09-13,ORD100129,CUST000073,Organic Search,organic,(organic),,organic,,Desktop,/products/vitamin-c-serum,2,3,True,True,False,False,,
SESS0000204,2025-09-17,ORD100129,CUST000073,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Desktop,/products/vitamin-c-serum,3,3,True,True,True,True,ORD100129,33.36
SESS0000205,2025-09-06,ORD100130,CUST000088,Organic Search,organic,(organic),,organic,,Desktop,/products/mineral-sunscreen-spf-40,1,2,True,True,True,False,,
SESS0000206,2025-09-17,ORD100130,CUST000088,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/vitamin-c-serum,2,2,True,True,True,True,ORD100130,67.94
SESS0000207,2025-09-17,ORD100131,CUST000089,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,1,1,True,True,True,True,ORD100131,101.95
SESS0000208,2025-09-08,ORD100132,CUST000036,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/products/daily-barrier-moisturizer,1,3,True,True,False,False,,
SESS0000209,2025-09-09,ORD100132,CUST000036,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/collections/skincare-sets,2,3,True,False,False,False,,
SESS0000210,2025-09-17,ORD100132,CUST000036,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/,3,3,True,True,True,True,ORD100132,206.91
SESS0000211,2025-09-08,ORD100133,CUST000075,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Mobile,/collections/bestsellers,1,3,True,True,False,False,,
SESS0000212,2025-09-07,ORD100133,CUST000075,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/all,2,3,True,True,False,False,,
SESS0000213,2025-09-17,ORD100133,CUST000075,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,3,3,True,True,True,True,ORD100133,153.81
SESS0000214,2025-09-10,ORD100134,CUST000090,Direct,(none),(direct),,(none),,Mobile,/products/vitamin-c-serum,1,3,True,False,False,False,,
SESS0000215,2025-09-13,ORD100134,CUST000090,Direct,(none),(direct),,(none),,Mobile,/products/daily-barrier-moisturizer,2,3,True,False,False,False,,
SESS0000216,2025-09-17,ORD100134,CUST000090,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,,Mobile,/collections/all,3,3,True,True,True,True,ORD100134,82.99
SESS0000217,2025-09-18,ORD100135,CUST000037,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/collections/all,1,1,True,True,True,True,ORD100135,28.95
SESS0000218,2025-09-10,ORD100136,CUST000091,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,,Desktop,/collections/all,1,2,True,True,False,False,,
SESS0000219,2025-09-18,ORD100136,CUST000091,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Desktop,/pages/about,2,2,True,True,True,True,ORD100136,103.73
SESS0000220,2025-09-18,ORD100137,CUST000056,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/mineral-sunscreen-spf-40,1,1,True,True,True,True,ORD100137,47.55
SESS0000221,2025-09-10,ORD100138,CUST000010,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/collections/bestsellers,1,2,True,True,False,False,,
SESS0000222,2025-09-18,ORD100138,CUST000010,Direct,(none),(direct),,(none),,Mobile,/products/glow-ritual-bundle,2,2,True,True,True,True,ORD100138,75.53
SESS0000223,2025-09-11,ORD100139,CUST000092,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Desktop,/products/vitamin-c-serum,1,3,True,False,False,False,,
SESS0000224,2025-09-07,ORD100139,CUST000092,Organic Search,organic,(organic),,organic,,Desktop,/products/retinol-renewal-serum,2,3,True,True,False,False,,
SESS0000225,2025-09-18,ORD100139,CUST000092,Google Ads,cpc,Shopping - Bestsellers,google_ads,cpc,Shopping - Bestsellers,Desktop,/collections/skincare-sets,3,3,True,True,True,True,ORD100139,104.33
SESS0000226,2025-09-07,ORD100141,CUST000009,Organic Search,organic,(organic),,organic,,Desktop,/products/daily-barrier-moisturizer,1,4,True,True,False,False,,
SESS0000227,2025-09-11,ORD100141,CUST000009,Google Ads,cpc,Search - Nonbrand Skincare,google_ads,cpc,Search - Nonbrand Skincare,Desktop,/collections/skincare-sets,2,4,True,False,True,False,,
SESS0000228,2025-09-16,ORD100141,CUST000009,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,Prospecting - Broad,Desktop,/products/mineral-sunscreen-spf-40,3,4,True,True,False,False,,
SESS0000229,2025-09-18,ORD100141,CUST000009,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Desktop,/products/vitamin-c-serum,4,4,True,True,True,True,ORD100141,48.7
SESS0000230,2025-09-12,ORD100143,CUST000094,Direct,(none),(direct),,(none),,Desktop,/products/retinol-renewal-serum,1,2,True,False,True,False,,
SESS0000231,2025-09-18,ORD100143,CUST000094,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Desktop,/products/daily-barrier-moisturizer,2,2,True,True,True,True,ORD100143,54.95
SESS0000232,2025-09-07,ORD100145,CUST000096,Email/SMS,email,Flow - Welcome Series,email/sms,email,Flow - Welcome Series,Mobile,/products/glow-ritual-bundle,1,4,True,True,False,False,,
SESS0000233,2025-09-07,ORD100145,CUST000096,Organic Search,organic,(organic),,organic,,Mobile,/products/daily-barrier-moisturizer,2,4,True,True,False,False,,
SESS0000234,2025-09-15,ORD100145,CUST000096,Direct,(none),(direct),,(none),,Mobile,/,3,4,True,True,False,False,,
SESS0000235,2025-09-18,ORD100145,CUST000096,Organic Social,social,(organic social),organic_social,social,(organic social),Mobile,/pages/about,4,4,True,True,True,True,ORD100145,31.67
SESS0000236,2025-09-11,ORD100146,CUST000097,Direct,(none),(direct),,(none),,Desktop,/products/glow-ritual-bundle,1,2,True,False,False,False,,
SESS0000237,2025-09-18,ORD100146,CUST000097,Direct,(none),(direct),,(none),,Desktop,/products/vitamin-c-serum,2,2,True,True,True,True,ORD100146,42.33
SESS0000238,2025-09-18,ORD100147,CUST000098,Direct,(none),(direct),,(none),,Mobile,/collections/skincare-sets,1,1,True,True,True,True,ORD100147,37.84
SESS0000239,2025-09-09,ORD100148,CUST000099,Organic Social,social,(organic social),organic_social,social,,Desktop,/products/glow-ritual-bundle,1,2,True,True,False,False,,
SESS0000240,2025-09-18,ORD100148,CUST000099,Direct,(none),(direct),,(none),,Desktop,/products/daily-barrier-moisturizer,2,2,True,True,True,True,ORD100148,39.04
SESS0000241,2025-09-15,ORD100149,CUST000100,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/bestsellers,1,2,True,True,True,False,,
SESS0000242,2025-09-18,ORD100149,CUST000100,Meta Ads,paid_social,Retargeting - Cart Abandon,meta_ads,paid_social,Retargeting - Cart Abandon,Mobile,/collections/bestsellers,2,2,True,True,True,True,ORD100149,38.95
SESS0000243,2025-09-13,ORD100150,CUST000101,Meta Ads,paid_social,Retargeting - Engaged 30d,meta_ads,paid_social,Retargeting - Engaged 30d,Mobile,/products/glow-ritual-bundle,1,3,True,True,False,False,,
SESS0000244,2025-09-12,ORD100150,CUST000101,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Mobile,/collections/skincare-sets,2,3,True,True,True,False,,
SESS0000245,2025-09-18,ORD100150,CUST000101,Direct,(none),(direct),,(none),,Mobile,/pages/about,3,3,True,True,True,True,ORD100150,82.95
SESS0000246,2025-09-12,ORD100153,CUST000103,Google Ads,cpc,Search - Brand,google_ads,cpc,Search - Brand,Mobile,/pages/about,1,4,True,True,False,False,,
SESS0000247,2025-09-07,ORD100153,CUST000103,Email/SMS,email,Flow - Abandoned Cart,email/sms,email,Flow - Abandoned Cart,Mobile,/products/vitamin-c-serum,2,4,True,True,False,False,,
SESS0000248,2025-09-16,ORD100153,CUST000103,Direct,(none),(direct),,(none),,Mobile,/products/daily-barrier-moisturizer,3,4,True,True,True,False,,
SESS0000249,2025-09-18,ORD100153,CUST000103,Meta Ads,paid_social,Prospecting - Lookalike 1%,meta_ads,paid_social,Prospecting - Lookalike 1%,Mobile,/collections/all,4,4,True,True,True,True,ORD100153,435.0
SESS0000250,2025-09-18,ORD100154,CUST000104,Organic Search,organic,(organic),,organic,,Mobile,/,1,1,True,True,True,True,ORD100154,624.6
SESS0000251,2025-09-17,ORD100155,CUST000105,Meta Ads,paid_social,Prospecting - Broad,meta_ads,paid_social,,Desktop,/products/glow-ritual-bundle,1,3,True,False,False,False,,
SESS0000252,2025-09-10,ORD100155,CUST000105,Email/SMS,email,Flow - Post Purchase Winback,email/sms,email,Flow - Post Purchase Winback,Desktop,/products/retinol-renewal-serum,2,3,True,True,False,False,,
SESS0000253,2025-09-18,ORD100155,CUST000105,Organic Social,social,(organic social),organic_social,social,(organic social),Desktop,/collections/bestsellers,3,3,True,True,True,True,ORD100155,58.9
SESS0000254,2025-09-16,ORD100156,CUST000106,Google Ads,cpc,PMax - Skincare Prospecting,google_ads,cpc,,Mobile,/products/daily-barrier-moisturizer,1,3,True,True,False,False,,
SESS0000255,2025-09-15,ORD100156,CUST000106,Direct,(none),(direct),,(none),,Mobile,/collections/bestsellers,2,3,True,True,True,False,,
